Unnamed: 0,premise,choice1,choice2,label,question
20281760,go to ticket office.,enjoy ride.,pay for your ticket.,1,effect
33252943,ride and enjoy the countryside.,"when train arrives, board the train.",pay for the ticket at the ticket counter.,0,cause
37624964,get on the train.,get off at destination.,buy ticket to the travel destination.,0,effect
36141823,walk to correct platform.,going to the train station.,wait for your train to arrive.,0,cause
1186688,give ticket to conductor.,find an empty seat.,board correct train.,1,cause
35987135,enter train station from front gate.,go to train station.,sit down.,0,cause
938140,find the reserved seat and sit down.,wait for the train.,board train and choose a seat.,1,cause
2456397,arrive train station.,find seat.sit down.,walk to correct platform.,1,effect
35920084,put carry on luggage in overhead bin.,you have to pack your bags and other take other useful stuff.,wait till your destination stop arrives.,0,cause
2197543,"you arrive to your destination, and take your luggage.",take all the luggage out of train.,get off at destination.,1,effect
1773229,arrive at destination stop.,wait for your train to be announced.,getting into train when arrives.,1,cause
6497711,place luggage down.,pay for the ticket at the ticket counter.,pack luggage for the journey.,1,cause
36781843,"when the train comes , get up and enter the train.",give ticket to steward when asked.,secure transportation to the train station.use transportation to train station.,0,effect
37291326,board train when it arrives.,wait for destination stop.,wait for train at the platform.,0,effect
1701150,arrive at destination.,pay for train ticket.,getting into train when arrives.,1,cause
274267,walk to the train platform.,pay for the ticket at the ticket counter.,secure transportation to the train station.use transportation to train station.,1,cause
36416635,get on my train.,find a seat or stand.,buy a ticket at the window.,0,effect
37178529,enter train.,ride to your stop.,park at station.,0,effect
32890918,take a seat.,wait for your train to be announced.,"when train arrives, ride up the train compartment as per ticket.",1,cause
2129101,get on the train.,exit train at correct stop.,keep luggage in the luggage space.,0,effect
37197157,enter the appropriate train car.,go to the correct train platform.,enjoy the outside sceneries while on the move.,1,effect
33338435,enjoy ride.,get on the train.,get to train stop.,0,cause
33961144,get off at destination.,get in train.,leave to designated area.,0,cause
32956511,show receptionist train ticket.,buying a ticket.,board the train.,1,cause
36953466,enter train.,relax while you reach your destination.,show ticket to conductor.,0,effect
413676,drive to train station.,find the correct platform.,leave to designated area.,1,effect
37113230,get on the correct train.,get to station.,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,1,effect
3281645,get on the train and enjoy.,adjust luggage in the luggage space.,wait for attendant to walk by and pay for your ticket.,1,effect
1595057,enjoy ride.,find a seat.sit down and enjoy the ride.,get on my train.,1,cause
1404904,ride train.,walk to the subway.,board train and be seated.,1,cause
821819,find seat.sit down.,place luggage down.,board train.,1,cause
1418703,relax or watch favorite movie while train journey.,drive to the train station.,board correct train.,1,cause
16650,first you have to plan where you want to go.,park at station.,look at all the times and pick a destination.,1,effect
37351272,board train and be seated.,sit back and relax on your seat.,sit down.,0,effect
605809,hand the attendant your ticket.,go to the station.,train arrives at time on the platform.,1,cause
1308551,enjoy the ride on the train.,buying a ticket.,board correct train.,1,cause
2112799,"when train reaches destination, exit train.",take a seat if possible.,getting into train when arrives.,1,cause
36984368,walk onto the train.,hand your ticket to the attendant when asked.,enjoy the journey.,1,effect
37398402,"when train arrives, board a car.",look at all the times and pick a destination.,arrive at the target destination . .,1,effect
334412,go to the railway station.,hand your ticket to the conductor.,go on platform.,1,effect
1283375,wait till your destination stop arrives.,look at all the times and pick a destination.,get on the train.,1,cause
33047564,show receptionist train ticket.,keep luggage under the seat.,board train when it arrives.,1,cause
1082683,hand the attendant your ticket.,go to the railway station.,upon arrival get into the compartment.,1,cause
387273,go to train station.,get on the train and enjoy.,find rail for your train.,1,effect
520100,go to counter.,pay for the ticket at the ticket counter.,wait in line to board.,0,effect
37397572,enter the appropriate train car.,get to destination.,check train time.,0,effect
33031642,swipe ticket.,get to train stop.,enter train.,1,cause
406564,walk to the subway.,"when train arrives, board train.",go to correct platform.,1,effect
1858419,depart when you arrive.,enjoy the journey.,board the train.,1,cause
2229764,pack clothes and other items for the journey.,find a seat or stand.,keep bag under the seat.,1,effect
33808156,get off at destination.,get on the train.,wait till your destination stop arrives.,0,cause
33038694,hand the attendant your ticket.,getting into train when arrives.,get to train stop.,0,cause
33628337,"you arrive to your destination, and take your luggage.",enter train.,give ticket to attendant.,0,cause
35719185,look up train information online.,first you have to plan where you want to go.,enjoy the ride on the train.,0,cause
33103295,swipe ticket.,board train and be seated.,step up to train.,0,cause
1465141,enjoy the journey.,park car .,enter train.,1,cause
37733204,enter the appropriate train car.,pack clothes.pack luggage for the journey.,get off train at your stop.,1,effect
979746,show ticket to attendant.,locate a train schedule.,board train.,1,cause
37413517,board train and choose a seat.,arrive at destination.,look out window.order meal.eat.,0,effect
8845991,arrive train station.,enter train.,enter train station.,1,effect
36611671,enter the appropriate train car.,walk to ticket counter.,find a seat and sit down.,1,effect
225682,go to train station.,enter the train station.,leave train at destination.,0,effect
37057693,getting into train when arrives.,relax or read favorite magazine during journey.,buy a train ticket.,0,effect
36604223,enter the appropriate train car.,find seat.sit and relax.,enter into the railway station.,0,effect
35943374,enter train station.,arrive train station.,get off at your stop.,0,cause
2174560,get off at your correct stop.,park car.,get to destination.,1,cause
1920022,"when train reaches destination, exit train.",tell the clerk where you want to travel to.pay the clerk for ticket.,board correct train.,1,cause
8832459,get to train stop.,relax or watch favorite movie while train journey.,enter train station.,1,effect
1537439,"listen to music ,or read a book while ride.",wait at station.,"when train arrives, board the train.",1,cause
2025288,get off at destination.,walk through roundabout.,"when train arrives, ride up the train compartment as per ticket.",1,cause
36556687,board train.,choose a seat.,walk to correct platform.,0,effect
37689720,upon arrival get into the compartment.,get off at your stop.,go to the railway station.,0,effect
36265290,obtain train ticket.,wait patiently while the train travels towards destination.,get to ticket booth.,1,cause
1325631,ride train.,get a ticket for the train.,"when train arrives, board train.",1,cause
885393,find seat.sit and relax.,enter into the railway station.,"when the train comes , get up and enter the train.",1,cause
544218,go to ticket window.,keep luggage under the seat.,purchase ticket(s) for train.,1,effect
33499734,relax while you reach your destination.,get on my train.,wait for your train to be announced.,0,cause
2463456,secure transportation to the train station.use transportation to train station.,go to the platform where the train is expected.,find a seat.,0,effect
1540502,enjoy ride.,wait for your train to pull up to station.,board train.,1,cause
960445,get on the train.,find an empty seat.,go out of the station.,0,effect
32934107,show receptionist train ticket.,look up train information online.,"when train arrives, board train.",1,cause
829195,find a seat.sit down and enjoy the ride.,get out of car.,getting into train when arrives.,1,cause
1529005,relax or read favorite magazine during journey.,go to ticket window.,get on my train.,1,cause
249781,drive to station.walk into station.,enter into the railway station.,board train.,0,effect
1999034,get off train.,go to correct platform.,walk onto the train.,1,cause
37488323,board train when it arrives.,"you arrive to your destination, and take your luggage.",wait on platform.,0,effect
20275014,walk to ticket counter.,choose a seat.,buy ticket.,1,effect
4186619,upon arrival get into the compartment.,keep luggage in the luggage space.,alight at the destination station.,1,effect
4520682,park car.,get out of car.,buy ticket to the travel destination.,0,effect
611175,give ticket to attendant.,choose a seat.,train arrives at time on the platform.,1,cause
2434390,go to the train station.,walk to the train platform.,train arrives at time on the platform.,0,effect
33486358,enjoy the outside sceneries while on the move.,getting into train when arrives.,go to ticket window.,0,cause
36874851,get on the correct train.,wait for attendant to walk by and pay for your ticket.,wait for train to arrive.,0,effect
1380560,ride and enjoy the countryside.,drive to the train station.,"when train arrives, board train.",1,cause
2016243,"when your destination is called, get off train.",you have to pack your bags and other take other useful stuff.,board train.,1,cause
1203368,show ticket to attendant.,find an empty seat.,"when train arrives, board a car.",1,cause
33173131,hand the attendant your ticket.,board train and be seated.,find correct seat.sit in seat.,0,cause
36428739,get on the train.,look for the seat number as in ticket.sit on the seat.,buy ticket.,0,effect
36504601,getting into train when arrives.,find a vacant window seat.,drive to train station.,0,effect
32936143,show ticket to attendant.,you board your train and find your seat.,locate a train schedule.,0,cause
2070560,get off train at your stop.,wait at train stop.,get on the train.,1,cause
1192389,show receptionist train ticket.,sit down and ride.,board train when it arrives.,1,cause
33211974,enjoy the train trip.,"when train arrives, ride up the train compartment as per ticket.",show ticket to conductor.,0,cause
36365599,depart when you arrive.,train arrives at the platform.,go out of the station.,0,cause
33205407,look out window.order meal.eat.,upon arrival get into the compartment.,show ticket to attendant.,0,cause
929080,sit down.,wait at train stop.,board train.,1,cause
37713109,board train when it arrives.,"when train reaches destination, exit train.",park at station.,0,effect
1873391,get off train.,determine a location to go to by train.,board train when it arrives.,1,cause
36411181,board correct train.,find seat.,pay for your ticket.,0,effect
2378630,driving to the train station.,buy ticket to the travel destination.,go to correct platform.,1,effect
37043703,get on my train.,wait till your stop.,buy ticket to train.,0,effect
32837455,sit.,"when train arrives, ride up the train compartment as per ticket.",stand in queue in front of a ticket counter and wait.,0,cause
33285595,wait until train reaches destination.,you board your train and find your seat.,buying a ticket.,0,cause
2429733,drive to the train station.,go on platform.,park car at parking.,0,effect
2052195,leave train at destination.,wait for your train to be announced.,"when train arrives, board a car.",1,cause
1780605,"you arrive to your destination, and take your luggage.",find a seat.,get on the train and enjoy.,1,cause
36953076,board train.,relax and wait on your seat till your stop comes.,give ticket to conductor.,0,effect
32804952,sit down.,"when train arrives, ride up the train compartment as per ticket.",find rail for your train.,0,cause
2082817,leave train.,take a seat if possible.,board train when it arrives.,1,cause
1531325,"listen to music ,or read a book while ride.",wait in line to board train.,"when train arrives, board a car.",1,cause
831369,find correct seat.sit in seat.,park at station.,board train and choose a seat.,1,cause
479603,buy a ticket at the window.,enter train station.,go to ticket window.,1,cause
1864672,de-train upon reaching the destination.,relax while you reach your destination.,"when train arrives, board a car.",1,cause
307053,go to the platform where the train arrives.,look on schedule board for departure information.,go to train station.,1,cause
1453,first you have to plan where you want to go.,relax in train.wait for correct stop.,look up train information online.,1,effect
20262322,go to ticket window.,wait for the train.,buy a ticket at the window.,1,effect
24131928,find the correct platform.,board train when it arrives.,go to correct platform.,1,effect
1309373,enjoy the ride on the train.,purchase a ticket.,you board your train and find your seat.,1,cause
36527847,"when train arrives, board train.",find a seat or stand.,go to railway station.,0,effect
479582,pay for train ticket.,choose a destination.,get to ticket booth.,1,cause
20279380,walk to ticket counter.,keep luggage under the seat.,"then, you have to buy your ticket.then, you have to buy your ticket.",1,effect
36760342,get on train.,arrive train station.,giving ticket to conductor/ticket taker.,1,effect
33566266,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,board the train.,search for the booked seat and sit down.,0,cause
37881115,arrive at destination.,get off at your correct stop.,arrive train station.,0,effect
33244279,"listen to music ,or read a book while ride.",upon arrival get into the compartment.,choose a destination.,0,cause
37384009,ride and enjoy the countryside.,board correct train.,take all the luggage out of train.,0,cause
36410312,"when train arrives, get on train.",take a seat.,pay for train ticket.,0,effect
1626398,wait till your stop.,find correct seat.sit in seat.,get on train.,1,cause
217956,take all the luggage out of train.,get out of car.,pack clothes.pack luggage for the journey.,1,cause
189516,place luggage down.,buy a ticket at the window.,pack bags.,1,cause
33127867,show the ticket checker your ticket.,get on the train and enjoy.,wait on platform for train.,0,cause
1153592,hand your ticket to the conductor.,wait for the train to arrive.,"when train arrives, board train.",1,cause
625705,wait till your stop.,wait for boarding time for train.,train arrives at time on the platform.,1,cause
33651121,arrive at destination stop.,"when train arrives, get on train.",relax and enjoy the train ride.,0,cause
16217017,enter train station.,wait until your station.,go to the correct train platform.,1,effect
1320406,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,pay for ticket.,get on the correct train.,1,cause
1260697,wait for destination stop.,show receptionist train ticket.,board train and be seated.,1,cause
496166,buy a ticket from counter.,ensure transportation is secured in lot.,walk to ticket counter.,1,cause
37144642,board train and be seated.,ride to your stop.,secure transportation to the train station.use transportation to train station.,0,effect
241364,arrive train station.,enter into the railway station.,obtain train ticket.,0,effect
37831633,walk onto the train.,alight at the destination station.,find seat.sit down.,0,effect
200982,you have to pack your bags and other take other useful stuff.,place luggage down.,hand your ticket to the conductor.,0,effect
37153755,get in train.,relax or listen to favorite music while in train.,go to the railway station.,0,effect
1588978,sit back and relax on your seat.,waiting on train platform for train.,board correct train.,1,cause
37326929,"when train arrives, get on train.",enjoy the journey.,find your seat or compartment.,0,effect
8910990,go to the correct train platform.,going to the train station.,park car.,0,cause
2152083,depart when you arrive.,determine a location to go to by train.,arrive at the target destination . .,1,cause
36745536,"when train arrives, board a car.",purchase train ticket.,show ticket to conductor.,1,effect
36421052,"when the train comes , get up and enter the train.",gathering ticket and required identification.,find a seat.,1,effect
36905337,you board your train and find your seat.,show ticket to attendant.,find correct seat.sit in seat.,0,effect
610965,show conductor ticket.,find an empty seat.,train arrives at time on the platform.,1,cause
20246944,get to ticket booth.,get on the train.,purchase train tickets.,1,effect
9946,go to the car.,place luggage down.,park car .,1,effect
4665655,train arrives at time on the platform.,go out of the station.,taking a seat.,1,effect
1806375,disembark train.,give ticket to attendant.,get on train.,1,cause
33306967,wait till your destination stop arrives.,purchase train ticket for destination.,get on train.,1,cause
1374534,wait patiently while the train travels towards destination.,buy ticket.,board train and choose a seat.,1,cause
33921806,depart when you arrive.,arrive at the station.,enter the appropriate train car.,1,cause
37250466,get on my train.,relax while you reach your destination.,step up to train.,0,effect
258201,go to the station.,enter into the railway station.,park car at parking.,0,effect
20253730,get to ticket booth.,de-train upon reaching the destination.,get a ticket for the train.,1,effect
36700018,walk onto the train.,look at all the times and pick a destination.,hand your ticket to the attendant when asked.,1,effect
36366396,board train.,find a seat or stand.,check train time.,0,effect
37062719,"when train arrives, ride up the train compartment as per ticket.",wait till your destination stop arrives.,buy a ticket.,0,effect
32811663,choose a seat.,board train.,leave to designated area.,0,cause
32773518,find a seat and sit down.,get on train.,place luggage down.,0,cause
33713640,get to destination.,enter train.,enter the train station.,0,cause
33467051,sit back and relax on your seat.,"when train arrives, board a car.",walk through roundabout.,0,cause
258737,go to train station.,enter the train station.,find out what platform the train will be on.,0,effect
6559142,take all the luggage out of train.,pack clothes.pack luggage for the journey.,buy ticket to the travel destination.,0,cause
32993555,hand ticket to ticket taker.,getting into train when arrives.,buying a ticket.,0,cause
36519522,upon arrival get into the compartment.,find a seat or stand.,walk to the subway.,0,effect
2347481,go to the station.,find rail for your train.,giving ticket to conductor/ticket taker.,0,effect
33859660,get off at destination.,get on the train and enjoy.,purchase train tickets.,0,cause
36230702,pay for train ticket.,go to ticket window.,get on the train.,0,cause
1263946,relax or read favorite magazine during journey.,hand your ticket to the conductor.,board train.,1,cause
291061,find rail for your train.,buying a ticket.,driving to the train station.,1,cause
884516,find correct seat.sit in seat.,enter train station.,getting into train when arrives.,1,cause
515715,go to ticket office.,purchase ticket(s) for train.,get off train at your stop.,0,effect
635341,disembark train.,show ticket to conductor.,train arrives at time on the platform.,1,cause
33503864,ride to your stop.,board train.,waiting on train platform for train.,0,cause
1707822,"you arrive to your destination, and take your luggage.",buy ticket at ticket window.,board train and be seated.,1,cause
36124510,walk to the train platform.,arrive train station.,keep luggage in the luggage space.,0,cause
2142225,get off at your correct stop.,show receptionist train ticket.,arrive at destination stop.,1,cause
1162417,wait for attendant to walk by and pay for your ticket.,sit or stand and wait for your train.,get on train.,1,cause
1137765,show ticket pass.,enter the train station.,"when train arrives, board train.",1,cause
36852729,get on the correct train.,show ticket pass.,enter the train station.,0,effect
36262361,purchase ticket for the destination station.,go to ticket office.,keep luggage under the seat.,0,cause
33855952,disembark train.,get on the train.,pay for ticket.,0,cause
451470,go to the railway station.,find your seat or compartment.,go to the platform where the train is expected.,1,effect
33937864,get off at your correct stop.,enter the appropriate train car.,arrive train station.,0,cause
974814,board train and be seated.,find correct seat.sit in seat.,take all the luggage out of train.,0,effect
33818284,get off train at your stop.,"when the train comes , get up and enter the train.",enjoy ride.,0,cause
33392265,enjoy the outside sceneries while on the move.,board correct train.,driving to the train station.,0,cause
36339533,train arrives at time on the platform.,enjoy the train trip.,go on platform.,0,effect
2346250,get to station.,show the ticket checker your ticket.,go to platform.,1,effect
36062809,go to platform.,walk to the subway.,ride train and enjoy journey.,0,cause
36819460,board train and be seated.,give ticket to the attendant.,ensure transportation is secured in lot.,0,effect
37197280,"when train arrives, board the train.",enjoy train ride.,walk to correct platform.,0,effect
36583816,board train when it arrives.,find correct seat.sit in seat.,you have to pack your bags and other take other useful stuff.,0,effect
2016267,"when your destination is called, get off train.",you have to pack your bags and other take other useful stuff.,"when train arrives, board the train.",1,cause
37394107,walk onto the train.,arrive at destination stop.,give ticket to the attendant.,0,effect
2063660,get off destination.,wait for train at the platform.,board train and be seated.,1,cause
2074890,de-train upon reaching the destination.,wait for the train.,"when train arrives, board train.",1,cause
36037073,go on platform.,go to train station.,get off at correct destination.,0,cause
298328,walk to correct platform.,walk to ticket counter.,get to station.,1,cause
585765,"when train arrives, board train.",driving to the train station.,train arrives at time on the platform.,1,cause
221237,enter train station.,determine a location to go to by train.,arrive train station.,1,cause
1280940,enjoy the journey.,call and check departure time.,get in train.,1,cause
37393023,board train and be seated.,get to destination.,giving ticket to conductor/ticket taker.,0,effect
1127600,show ticket pass to conductor.,find the correct platform.,"when the train comes , get up and enter the train.",1,cause
553135,get to ticket booth.,buy ticket to train.,enjoy ride.,0,effect
520187,go to counter.,buy ticket to the travel destination.,wait in line to board.,0,effect
37890959,arrive at the target destination . .,get off train at your stop.,park car .,0,effect
32803742,find seat.sit down.,getting into train when arrives.,go to the correct train platform.,0,cause
2395521,drive to the train station.,walk to the train platform.,pay for ticket.,0,effect
822986,find your seat or compartment.,keep bag under the seat.,get in train.,1,cause
20262115,go to ticket window.,wait for train at the platform.,buy ticket to the travel destination.,1,effect
33323953,enjoy the view out of train.,purchase tickets.,get on the train and enjoy.,1,cause
32843399,sit down.,get on the train.,enter train station.,0,cause
12091,first you have to plan where you want to go.,enjoy the ride on the train.,check train schedule.,1,effect
988099,show ticket to conductor.,purchase train tickets.,enter the appropriate train car.,1,cause
33283891,go to my destination.,get on my train.,buy ticket to the travel destination.,0,cause
891070,find seat.,go to ticket window.,"when train arrives, get on train.",1,cause
36445070,"when train arrives, board a car.",buy ticket to train.,sit.,1,effect
37526195,enter the appropriate train car.,get off destination.,giving ticket to conductor/ticket taker.,0,effect
1375019,wait patiently while the train travels towards destination.,buy pass.,walk onto the train.,1,cause
2384644,get to station.,go to the assigned track.,buy a ticket from counter.,0,effect
1524747,wait until you reach your destination.,walk to ticket counter.,enter the appropriate train car.,1,cause
37892753,"you arrive to your destination, and take your luggage.",get off at correct destination.,go to the platform where the train arrives.,0,effect
324735,go to train station.,go out of the station.,go to platform.,1,effect
1062658,wait for attendant to walk by and pay for your ticket.,drive to the train station.,you board your train and find your seat.,1,cause
214901,packing/gathering luggage.,put carry on luggage in overhead bin.,choose a seat.,0,effect
36722703,"when train arrives, get on train.",give ticket to attendant.,purchase ticket.,0,effect
617668,sit back and relax on your seat.,buy pass.,train arrives at the platform.,1,cause
19209,choose a destination.,find your seat or compartment.,look up train information online.,1,effect
36962955,get on the correct train.,enjoy the view out of train.,hand your ticket to the attendant when asked.,0,effect
1288774,ride to your stop.,determine a location to go to by train.,board train and be seated.,1,cause
36931470,upon arrival get into the compartment.,hand ticket to ticket taker.,find an empty seat.,0,effect
618854,look out window.order meal.eat.,go to the train station.,train arrives at the platform.,1,cause
36920960,"when train arrives, board the train.",show conductor your ticket.,find the reserved seat and sit down.,0,effect
36962576,get on the correct train.,give conductor ticket.,wait until train reaches destination.,1,effect
6504503,put carry on luggage in overhead bin.,pack clothes and other items for the journey.,look at all the times and pick a destination.,0,cause
34058969,get off destination.,upon arrival get into the compartment.,sit down.,0,cause
1033308,hand the attendant your ticket.,buy a ticket at the window.,board the train.,1,cause
441067,go to train station.,find a seat and sit down.,go to the assigned track.,1,effect
33274404,wait until your station.,purchase train tickets.,"when the train comes , get up and enter the train.",1,cause
838456,take a seat if possible.,park at station.,getting into train when arrives.,1,cause
36922694,getting into train when arrives.,show the ticket checker your ticket.,find the reserved seat and sit down.,0,effect
20275472,get to ticket booth.,find seat.,purchase tickets.,1,effect
33487517,wait patiently while the train travels towards destination.,get on the correct train.,get to ticket booth.,0,cause
34004006,get off train.,get on the train.,wait for train.,0,cause
628878,sit back and relax on your seat.,find the reserved seat and sit down.,train arrives at the platform.,1,cause
36411223,board correct train.,buying a ticket.,find correct seat.sit in seat.,1,effect
36712578,board the train.,give ticket to attendant.,get a ticket for the train.,0,effect
36572274,walk onto the train.,find a seat.,walk to the train platform.,0,effect
548139,go to ticket office.,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,buy a ticket.,1,effect
33710584,arrive at destination stop.,"when the train comes , get up and enter the train.",find out what platform the train will be on.,0,cause
37037716,board correct train.,relax while you reach your destination.,"then, you have to buy your ticket.then, you have to buy your ticket.",0,effect
1179083,hand ticket to ticket taker.,wait on platform for train.,board the train.,1,cause
33769955,alight at the destination station.,get on train.,give ticket to steward when asked.,0,cause
481792,pay for your ticket.,pack clothes and other items for the journey.,get to ticket booth.,1,cause
32780315,take a seat.,walk onto the train.,place luggage down.,0,cause
32837676,find your seat or compartment.,you board your train and find your seat.,get in line to buy ticket.,0,cause
36201025,walk to ticket counter.,buy ticket at ticket window.,look at all the times and pick a destination.,0,effect
33297536,relax or watch favorite movie while train journey.,get on the train and enjoy.,obtain train ticket.,0,cause
36319164,train arrives at time on the platform.,give conductor ticket.,determine a location to go to by train.,0,effect
32834291,sit down.,get on the correct train.,walk through roundabout.,0,cause
34065642,alight at the destination station.,upon arrival get into the compartment.,find an empty seat.,0,cause
