Unnamed: 0,premise,choice1,choice2,label,question
2589584,bake for approx. 30 minutes.,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",set timer and bake for time directed according to pan size.,1,cause
54491367,put the pan in the oven.,get all the ingredients together.,bake in oven.,1,effect
1819859,wait for appropriate time.,pour batter into pan.,put dish in the oven.,1,cause
1059913,get mixing bowl.get cake pan.,mix together.,apply non-stick spray to cake pan.,0,effect
54909172,put dish in the oven.,remove cake from oven to cool.,set timer.,0,effect
1472232,pour wet mixture into dry mixture bowl.,mix them together.,pour cake mixture into pan.,0,effect
165086,"get a box of cake mix.get eggs, water and oil out of the pantry.",measure each ingredient according to the recipe.,wait until cake is baked.,0,effect
1316481,mix cake according to instructions.,preheat oven.,measure each ingredient according to the recipe.,1,cause
13988649,"mix butter, milk, eggs into sauce pan.stir.",set oven to correct temperature according to box directions.,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",1,cause
47380471,take cake out.,place pan into oven.,getting ingredients ready.,0,cause
53723285,mix ingredients together.,get measuring cup.and get measuring spoons.,grease the pans.,0,cause
13742531,begin adding ingredients to the utensil.,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",enter grocery store.buy cake ingredients.,0,cause
25276045,add ingredients in mixing bowl .,get mixing bowl.get cake pan.,preheat oven to degree amount needed.,0,cause
4406669,measure ingredients in designated measuring cups.,pour wet mixture into dry mixture bowl.,remove cake from oven to cool.,0,effect
52777760,get all the ingredients together.,fill bowl with ingredients.,buy proper ingredients.,0,effect
53712786,mix cake mix in mixing bowl.,get out measuring cups.,fill the cake tray.,0,cause
53450858,"once home, pour dry mix into bowl.add eggs, oil, water.",put the cake batter in the oven.,gather your cooking materials for baking a cake.,1,cause
2591549,wait.,stir together and mix.use fork to breakup clumps.,set the oven to required temperature.,1,cause
1766438,wait for appropriate time.,stir ingredients together.,put greased pan into preheated stove.,1,cause
47103518,after the required minutes take off the plate.,put dish in oven.,stick tooth pick into cake to see if done.,0,cause
37463657,put in oven and bake at specified temperature.,make frosting.frost cake when it is cool.,remove from oven after allotted time.,1,effect
46971901,return to oven.,put into oven.,combine ingredients into a bowl.,0,cause
55208840,set a timer.,bake the cake.,look up a cake recipe.print out or write down the recipe.,0,effect
622558,take out eggs.milk.other ingredients.,pour the cake into a baking tin.,stir together and mix.use fork to breakup clumps.,1,effect
4403438,measure ingredients in designated measuring cups.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",set timer.,0,effect
1491785,add ingredients in mixing bowl .,eat the cake.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",1,effect
2371607,take cake out of oven when it is done.,mix the cake ingredients.,put in oven and bake at specified temperature.,1,cause
54010798,open all ingredients.mix ingredients together.,put all ingredients in bowl.,apply icing or glaze.,0,cause
47004424,turn off the oven.,set a timer.,place in the oven for set amount of time.,1,cause
53471697,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",take cake out.,next get out a big bowl.get a pan.,1,cause
2551746,put the pan in the oven.,remove cake.,set cake to cool.,0,effect
711507,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
54153955,mix the cake ingredients.,begin adding ingredients to the utensil.,take cake out of oven.,0,cause
54647973,bake for allotted time.,place the tin into the oven to bake.,stick tooth pick into cake to see if done.,0,cause
55239454,set the timer.,add the dry mixture to the wet mixture(in the bowl).,wait for appropriate time.,1,effect
2297814,after the required minutes take off the plate.,pour mix into cake pan.,place pan into oven when preheated. .,1,cause
602764,get ingredients.,whisk after each addition.stir to combine.,pour the batter into the cake pan.,0,effect
705452,get a cake mix.,open mix and add required ingredients.mix well.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,0,effect
54217778,cover it and put it on a oven plate.put the prepared oven plate inside oven.,set timer and cook based on recipes instructions.,mix together.,0,effect
32613930,turn oven off.,grease baking pan.,preheat oven to degree amount needed.,1,cause
54588972,wait for the timer to go off.,put in oven at the designated temperature.,put frosting on cake.,0,cause
1893297,bake for approx. 30 minutes.,get the cake ingredients.,place pan in oven.,1,cause
741335,take out cake supplies.,mix well with vanilla with an electric beater.,remove cake from cake pan.,0,effect
53106062,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,check if the cake is ready.,gather all ingredients.,1,cause
47079068,use oven mitts to carefully remove the cake from the oven.,place the tin into the oven to bake.,clean up the mess.,0,cause
919735,open mix and add required ingredients.mix well.,set oven to correct temperature according to box directions.,prepare the microwave oven and required utensils.,1,cause
46701248,bake in oven according to time on instructions.,place pan in oven.,mix in the extra ingredients.,0,cause
54244875,put the cake in the oven.,set the timer.,pour into prepared pan.,0,effect
934227,get bowl.,stir together and mix.use fork to breakup clumps.,let cake pan cool then remove cake.,0,effect
32620942,turn oven off.,mix cake mix in mixing bowl.,turn on the oven and place the cake dough inside.,1,cause
54566646,place pan in overn.,set oven temp.,bake cake for required time.,1,effect
54107000,combine in bowl.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",set cake to cool.,0,cause
590803,get a cake mix.,mix cake mix in mixing bowl.,put the cake batter in the oven.,0,effect
329598,take cake mixture of any kind.,put all ingredients in bowl.,now invert the plate on the cake table.,0,effect
1124027,turn off oven.,next get out a big bowl.get a pan.,preheat the oven.,1,cause
162422,"get a box of cake mix.get eggs, water and oil out of the pantry.",measure ingredients in designated measuring cups.,eat cake. .,0,effect
2661789,bake for allotted time.,buy cake mix.,set the oven to required temperature.,1,cause
13762734,add ingredients to bowl.,preheat oven according to box directions.,get you cooking supplies.,1,cause
54423356,put pan into oven.,put it inside cake ring which is greased with butter.,bake in oven until done.,1,effect
53161817,stir ingredients together.,put cake in.,assemble ingredients.,1,cause
47307082,take it out.,mix cake mix in mixing bowl.,place the tin into the oven to bake.,1,cause
53298870,combine ingredients according to box directions.,use oven mitts to carefully remove the cake from the oven.,gather all ingredients.,1,cause
55036651,place pan with cake mix into oven for allotted time.,remove from oven after allotted time.,bake in oven until done.,0,effect
53402200,"mix butter, milk, eggs into sauce pan.stir.",bake in oven.,get all the ingredients together.,1,cause
2334644,take out of oven.,"once home, pour dry mix into bowl.add eggs, oil, water.",place pan into oven.,1,cause
55061699,put dish in the oven.,gather the cake ingredients.,take the cake out of the oven and let it cool.,1,effect
52925682,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,put any frosting or toppings on it.,get out cake mix.get out eggs.get out vegetable oil.,1,cause
52822404,"once home, pour dry mix into bowl.add eggs, oil, water.",turn off oven and let the cake cool.,gather ingredients.,1,cause
51658908,bake for approx. 30 minutes.,set a timer.,make the chocolate mixture.then make the chocolate batter.,0,cause
2305646,use oven mitts to carefully remove the cake from the oven.,set the timer.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,1,cause
54620487,bake the minimum time written on box.,put the cake batter in the oven.,when finished cut and eat.,0,cause
53636619,mix wet ingredients together.mix all the dry ingredient together.,remove from oven.,get baking pan.get sauce pan.,1,cause
2518842,place the tin into the oven to bake.,take pan out of oven and let cake cool down for 1 hour.,frost cake.,0,effect
51725348,bake a cake for the duration of instructed time.,set the oven to bake.,set timer .,1,cause
1016814,get cake pans.,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,set timer on oven.,0,effect
55213150,set the timer on the oven according to directions on the box.,wait for appropriate time.,put mixture into baking pan.,0,effect
52864893,put all ingredients in bowl.,place in oven.,gather the cake ingredients.,1,cause
1898235,bake for 1 hour.,get the cake ingredients.,put into oven.,1,cause
46884103,bake for approx. 30 minutes.,return home with ingredients which you shopped.,put dish in oven.,1,cause
53958053,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,stir together and mix.use fork to breakup clumps.,get cake instructions.,0,effect
53696240,pour wet mixture into dry mixture bowl.,get out measuring cups.,bake for allotted time.,0,cause
495862,gather all of your ingredients (varies depending on your recipe).,mix your ingredients.,turn off oven .,0,effect
348538,get the cake ingredients.,add the rest of the ingredients to bowl.,bake the minimum time written on box.,0,effect
54669886,put the pan in the oven.,look up a cake recipe.print out or write down the recipe.,turn off oven.,1,effect
1102383,get measuring cup.and get measuring spoons.,check to see if cake is done.,mix well with vanilla with an electric beater.,1,effect
1602331,set timer on oven.,mix well with vanilla with an electric beater.,put cake pan into oven.,1,cause
51674032,bake for allotted time.,pour mix into cake pan.,set the oven to required temperature.,1,cause
1900198,bake in the oven for 14 minutes.,get the cake ingredients.,place in oven.,1,cause
198594,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",get your recipe.,get out cake mix.get out eggs.get out vegetable oil.,1,cause
1122794,get measuring cup.and get measuring spoons.,bake 35 minutes or until toothpick inserted comes out dry.,mix well with vanilla with an electric beater.,1,effect
51666252,wait until cake is baked.,pour cake mixture into pan.,set a timer when the recipe states the cake will be done.,1,cause
54515993,put dish in the oven.,bake.,get measuring cup.and get measuring spoons.,0,effect
1820862,wait for appropriate time.,pour mixture into cake pan.,place pan into oven when preheated. .,1,cause
47025180,turn off the oven.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,mix in a bowl.,0,cause
53094822,open the ingredients.combine and mix all the ingredients as the recipe delegates.,getting ingredients ready.,turn oven off.,0,cause
17442,enter grocery store.buy cake ingredients.,frost it.,return home with ingredients which you shopped.,1,effect
54987103,put dish in oven.,take it out of the oven.,open all ingredients.mix ingredients together.,0,effect
47147069,after the required minutes take off the plate.,place pan in oven and bake for 45 minutes.,set oven temp.,0,cause
1207525,preheat oven to degree amount needed.,turn off the oven.,check cake for doneness.,0,effect
46710146,bake cake.,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,put into oven.,1,cause
31797279,put the pan in the oven.,follow box directions for cooling.,bake in oven according to time on instructions.,1,effect
25450604,"get cake pan, utensils, mixer .",add them to a pan.,combine dry ingredients.combine all ingredients.beat eggs.,1,effect
2136733,put dish in the oven.,turn off oven .,cut into pieces.enjoy.,0,effect
602246,get ingredients.,mix cake batter.,pour batter in pan.,0,effect
47363581,take the cake out of the oven and let it cool.,put cake in oven.,bake for approx. 30 minutes.,0,cause
54717032,place the tin into the oven to bake.,turn off the oven.,bake for allotted time.,0,effect
54632256,bake for 1 hour.,let the cake cool.,put the cake in the oven.,1,cause
47019198,turn oven off.,put the cake in the oven.,mix ingredients together.,0,cause
2611496,bake.,pour batter into cake pans.,set a timer when the recipe states the cake will be done.,1,cause
755627,get the ingredients and materials you need.,cut into pieces.enjoy.,mix together.,1,effect
53478289,add ingredients in mixing bowl .,"get cake pan, utensils, mixer .",take out and frost cake.,0,cause
2010341,put the pan in the oven and bake the cake according to the recipe.,bake for 1 hour.,carefully remove cake from pan.,0,effect
2462501,take cake out.,take cake mixture of any kind.,place pan in oven and bake for 45 minutes.,1,cause
54904058,place in the oven for set amount of time.,take it out of the oven.,measure ingredients in designated measuring cups.,0,effect
54201570,put cake in.,set timer on oven.,mix cake batter.,0,effect
52743719,get a cake mix.,measure each ingredient according to the recipe.,look up cake recipe.,0,effect
13954587,mix cake batter.,purchase the ingredients.,get a cake mix.,1,cause
29528508,put dish in oven.,check to see if cake is done.,set the timer on the oven according to directions on the box.,1,effect
54372312,put cake in.,bake as indicated on recipe.,combine ingredients into a bowl.,0,effect
46996350,turn off oven .,put dish in oven.,pour in batter.,0,cause
1012818,get baking pan.get sauce pan.,mix cake mix with eggs as called for by box.,set a timer.,0,effect
47368388,take cake out the oven.,put pan in oven.,bake as indicated on recipe.,0,cause
759370,gather ingredients.,mix the cake ingredients.,spray pan with non stick or grease.,0,effect
53390065,stir well.,get a cake mix.,bake in the oven for 14 minutes.,0,cause
728041,get cake mix.get eggs.get water.get oil.,decorate the cake with icing.,mix in the extra ingredients.,1,effect
1549090,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",remove cake from oven and cool.,mix cake batter.,1,effect
53310464,mix wet ingredients together.mix all the dry ingredient together.,take pan out of oven and let cake cool down for 1 hour.,"get a box of cake mix.get eggs, water and oil out of the pantry.",1,cause
579822,get cake mix.get eggs.get water.get oil.,mix ingredients together in a bowl.,place pan into oven when preheated. .,0,effect
54741152,turn off oven .,eat it.,put the cake batter in the oven.,1,cause
1686234,set the oven to required temperature.,enter grocery store.buy cake ingredients.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,1,cause
53857816,turn off the oven.,preheat oven to 350.,"add frosting, sprinkles for decoration.",0,cause
2445260,"when cake is done, remove from oven.",bake in oven until done.,put cake in.,1,cause
53301290,whisk after each addition.stir to combine.,get all ingredients.,take cake out when done.,0,cause
34858211,set oven to correct temperature according to box directions.,frost cake.,turn off oven.,1,effect
31920583,place the tin into the oven to bake.,use cake tester to check for doneness.,turn off oven.,1,effect
1464369,add cake mix to utensil.,mix well with vanilla with an electric beater.,fill cake pan with batter.,0,effect
54742030,turn off oven.,put the pan in the oven.,place cake on rack to cool completely.,0,cause
8669257,take out cake supplies.,bake for about 40 min and test with a skewer.,put all ingredients in bowl.,1,effect
54831591,put greased pan into preheated stove.,take the cake from the oven and let it cool.,preheat oven according to box directions.,0,effect
53533930,mix your ingredients.,place cake on rack to cool completely.,get baking pan.get sauce pan.,1,cause
1949205,bake in the oven for 14 minutes.,preheat oven. .,put in oven at the designated temperature.,1,cause
54094477,mix ingredients according to directions on box.,put all ingredients in bowl.,when finished cut and eat.,0,cause
2576149,put dish in oven.,take cake out of oven.,use cake tester to check for doneness.,0,effect
1505285,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",follow recipe to make the batter.,let cool and cut slices.,0,effect
55263992,set timer and cook based on recipes instructions.,bake a cake for the duration of instructed time.,"buy cake mix, milk, butter, eggs.",0,effect
300153,get the cake ingredients.,begin adding ingredients to the utensil.,remove cake from oven and cool.,0,effect
53407519,combine ingredients according to box directions.,bake until cake is ready.,assemble ingredients.,1,cause
25390653,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",turn off oven .,mix well with vanilla with an electric beater.,1,effect
1776103,bake in preheated oven.,mix all the ingredients.,place in the oven for set amount of time.,1,cause
30532952,mix cake and other ingredients.,get measuring cup.and get measuring spoons.,get your recipe.,0,cause
54840553,put the pan in the oven.,take the cake out of the oven and let it cool.,look up a cake recipe.print out or write down the recipe.,0,effect
2254209,take cake out of oven when it is done.,pour into cake pans.,put dish in the oven.,1,cause
53343531,use fork to stir mixture rapidly until cake mixture is blended.,gather ingredients.,remove the tin.,0,cause
1480298,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,pour in pan.,0,effect
52777652,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",add ingredients in mixing bowl .,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",0,effect
1980083,bake for allotted time.,prepare the cake pan.,put the cake batter in the oven.,1,cause
46718358,wait for cake to bake.,place pan into oven.,find a recipe.,0,cause
8425337,set timer.,take it out of the oven.,bake for allotted time.,1,effect
53288085,combine dry ingredients.combine all ingredients.beat eggs.,take the cake from the oven and let it cool.,gather ingredients.,1,cause
55327271,bake for 1 hour.,take cake out of oven when it is done.,set the oven to required temperature.,1,cause
52865230,put all ingredients in bowl.,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",place pan in overn.,0,cause
8612816,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",set a timer.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",1,effect
47408709,"when done, take out to cool.",put the cake batter in the oven.,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",0,cause
1460518,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",mix ingredients according to directions on box.,pour in pan.,0,effect
47108309,take cake out of oven when it is done.,place pan in oven and bake for 45 minutes.,set oven temp.,0,cause
1000868,get mixing pan.get mixing tool or spoon or fork.,mix ingredients together.,fill the cake tray.,0,effect
53653126,mix your ingredients.,eat it.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
54146132,mix cake according to instructions.,add cake mix to bowl.and add ingredients.,turn oven off.,0,cause
54862855,put pan into oven.,use oven mitts to carefully remove the cake from the oven.,place batter in a pan.,0,effect
53075352,mix cake batter.,get a cake mix.,wait for cake to cool.,0,cause
51675943,bake in oven until done.,set timer .,pour in batter.,0,cause
1244834,preheat oven. .,remove finished cake when timer goes off.,turn oven off.,1,effect
53189063,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",gather all of your ingredients (varies depending on your recipe).,place pan into oven when preheated. .,0,cause
8670866,take out eggs.milk.other ingredients.,wait for appropriate time.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",1,effect
2740131,"if cake is not done, bake additional minutes, up to maximum on box.",gather your cooking materials for baking a cake.,use cake tester to check for doneness.,1,cause
52625050,come home with the ingredients .,go to the supermarket and purchase the ingredients.,mix ingredients according to directions on box.,0,cause
1652543,set timer .,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",place pan in oven.,1,cause
1736296,place pan in overn.,set timer.,remove the tin.,0,effect
55173963,after the required minutes take off the plate.,put the pan in the oven and bake the cake according to the recipe.,wait for cake to cool.,0,cause
1545525,put all ingredients in bowl.,mix in a bowl.,turn off the oven.,0,effect
37497035,place in oven.,eat cake. .,remove cake from oven to cool.,1,effect
53106172,"mix butter, milk, eggs into sauce pan.stir.",check cake for doneness.,get the cake ingredients.,1,cause
2177316,use oven mitts to carefully remove the cake from the oven.,open the oven and check to see if the cake is fully cooked .,place the tin into the oven to bake.,1,cause
34891795,preheat oven as directed by cake mix.,bake as indicated on recipe.,turn off oven.,1,effect
53904326,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",measure ingredients in designated measuring cups.,pour batter into pan.,0,cause
47087281,take the cake out of the oven and let it cool.,put dish in the oven.,turn off the oven.,0,cause
46760104,bake cake .,put cake in oven.,pour cake mixture into pan.,0,cause
1133773,turn off oven .,get cake instructions.,preheat the oven to 180 degree c.,1,cause
55131525,take the cake from the oven and let it cool.,frost the cake.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,1,cause
37529726,place pan in overn.,cool cake in pan on cooling rack.,use pot holder to remove from oven.,1,effect
2071639,turn off oven.,pour into cake pan.,put in oven at the designated temperature.,1,cause
1537325,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.","meanwhile, mix a batter following the recipe.",bake in oven according to time on instructions.,0,effect
1369836,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,enter grocery store.buy cake ingredients.,add cake mix to utensil.,1,cause
1944803,bake in preheated oven.,set oven temp.,place pan in overn.,1,cause
25466532,next get out a big bowl.get a pan.,remove cake from oven to cool.,combine ingredients according to box directions.,1,effect
52877987,fill bowl with ingredients.,take out box of cake mix from shelf.,pour mix into cake pan.,0,cause
54614908,bake.,put pan into oven.,eat the cake.,0,cause
54495684,put cake in.,gather all ingredients.,wait for cake to bake.,1,effect
52880351,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,get all the ingredients together.,put batter into a pan.,0,cause
46987490,turn off oven.,go home with purchased ingredients.,put cake in.,1,cause
1368644,mix in a bowl.,"buy cake mix, milk, butter, eggs.",add cake mix to bowl.and add ingredients.,1,cause
32607395,turn off oven.,turn on oven.set oven temperature.,"once home, pour dry mix into bowl.add eggs, oil, water.",0,cause
55017395,place pan in overn.,take cake out.,combine dry ingredients.combine all ingredients.beat eggs.,0,effect
1428153,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",put dish in the oven.,mix cake mix with eggs as called for by box.,1,effect
51709468,bake.,set timer and bake for time directed according to pan size.,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",0,cause
53679346,stir ingredients.,bake in preheated oven.,get baking pan.get sauce pan.,1,cause
54479731,put dish in oven.,bake cake .,get baking pan.get sauce pan.,0,effect
8574213,gather the cake ingredients.,put cake in.,begin adding ingredients to the utensil.,1,effect
54482875,place pan into oven when preheated. .,get baking pan.get sauce pan.,bake.,1,effect
1587672,pour wet mixture into dry mixture bowl.,grease cake pan.,whisk it all together in the bowl until it is smooth.,1,effect
55139047,remove cake.,remove from pan.,put pan in oven.,1,cause
2260210,take cake out when done.,put mix in cake pan.,place pan into oven when preheated. .,1,cause
244276,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",pour cake mix in a bowl.add eggs and vegetable oil to utensil.,preheat oven.,0,effect
55070959,place pan with cake mix into oven for allotted time.,remove cake from oven.,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",0,effect
1064750,prepare the microwave oven and required utensils.,open all ingredients.mix ingredients together.,bake.,0,effect
495283,take out box of cake mix from shelf.,mix together.,turn oven off.,0,effect
54869906,put dish in oven.,take the cake out of the oven and let it cool.,put it inside cake ring which is greased with butter.,0,effect
55078089,put the cake batter in the oven.,take cake out the oven.,take cake mixture of any kind.,0,effect
623310,get out cake mix.get out eggs.get out vegetable oil.,whisk it all together in the bowl until it is smooth.,pour mixture into a greased pan.,0,effect
52771429,get cake mix.get eggs.get water.get oil.,go home with purchased ingredients.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",1,effect
2741556,"if cake is not done, bake additional minutes, up to maximum on box.",take out cake pan and lightly grease inside of pan.,open the oven and check to see if the cake is fully cooked .,1,cause
1359538,"mix cake mix, eggs and water in bowl.mix frosting.",make the chocolate mixture.then make the chocolate batter.,add the rest of the ingredients to bowl.,1,cause
2616942,wait.,pour cake batter into desired pan shape or size.,set a timer.,1,cause
636711,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",mix cake mix with eggs as called for by box.,pour into prepared pan.,0,effect
14848096,get the ingredients and materials you need.,bake in preheated oven.,measure ingredients in designated measuring cups.,1,effect
2648909,wait.,get the cake ingredients.,set the oven to required temperature.,1,cause
34866957,turn on oven.,cut into pieces.enjoy.,turn oven off.,1,effect
37499341,put pan into oven.,when finished cut and eat.,take cake out the oven.,1,effect
25357098,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,get mixing bowl.get cake pan.,enter kitchen.,0,cause
8586360,get ingredients.,pour cake mix into pan.,fill bowl with ingredients.,1,effect
53910492,put all ingredients in bowl.,measure ingredients in designated measuring cups.,turn off oven.,0,cause
54138733,combine in bowl.,add cake mix to utensil.,bake as indicated on recipe.,0,cause
307040,get out cake mix.get out eggs.get out vegetable oil.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,take it out.,0,effect
1971205,bake.,grease the pan.,put pan in oven.,1,cause
1786007,bake the minimum time written on box.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,put pan in oven.,1,cause
46862801,bake in preheated oven.,place pan with cake mix into oven for allotted time.,preheat oven to degree amount needed.,0,cause
55032391,put cake in.,remove cake from oven to cool.,bake the minimum time written on box.,0,effect
55025662,place pan in oven.,"when done, take out to cool.",wait for 45 minutes.,0,effect
53051346,mix your ingredients.,gather your cooking materials for baking a cake.,get a cake mix.,1,cause
55243327,set timer on oven.,bake in the oven for 14 minutes.,get baking pan.get sauce pan.,0,effect
2670685,wait for 45 minutes.,turn on oven.set oven temperature.,set the oven to required temperature.,1,cause
47306917,take it out.,put cake in oven.,mix cake according to instructions.,0,cause
54670633,put dish in oven.,turn off oven and let the cake cool.,find a cake recipe.,0,effect
937817,"get cake pan, utensils, mixer .",open all ingredients.mix ingredients together.,refrigerate the cake.,0,effect
53215183,mix cake mix in mixing bowl.,pour cake batter into desired pan shape or size.,gather ingredients.,1,cause
626907,get cake mix.get eggs.get water.get oil.,whisk it all together in the bowl until it is smooth.,pour into prepared pan.,0,effect
2293791,remove cake from oven.,put mixture into baking pan.,put into oven.,1,cause
54839084,cover it and put it on a oven plate.put the prepared oven plate inside oven.,remove cake from oven.,come home with the ingredients .,0,effect
258382,get out cake mix.get out eggs.get out vegetable oil.,put all ingredients in bowl.,put dish in oven.,0,effect
1468359,begin adding ingredients to the utensil.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",pour mix into cake pan.,0,effect
47104088,remove cake from oven to cool.,put the pan in the oven.,preheat oven to 350 degrees.,0,cause
520691,get cake mix.,whisk after each addition.stir to combine.,preheat oven. .,0,effect
54618551,bake for 1 hour.,put greased pan into preheated stove.,serve to family or friends.,0,cause
47249860,take cake out.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",put greased pan into preheated stove.,1,cause
8644595,gather all of your ingredients (varies depending on your recipe).,"after cake cools, put frosting on cake.",pour wet mixture into dry mixture bowl.,1,effect
31786621,put the pan in the oven.,eat the cake.,bake for about 40 min and test with a skewer.,1,effect
54248275,place pan in overn.,set timer and bake for time directed according to pan size.,pour in batter.,0,effect
53328408,mix cake mix with eggs as called for by box.,make frosting.frost cake when it is cool.,get you cooking supplies.,1,cause
226837,take out eggs.milk.other ingredients.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,check cake for doneness.,0,effect
54108866,mix wet ingredients together.mix all the dry ingredient together.,add the rest of the ingredients to bowl.,refrigerate the cake.,0,cause
52779946,set out ingredients.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",go to kitchen.,0,effect
1025746,get baking pan.get sauce pan.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,take cake out the oven.,0,effect
46968623,return to oven.,put into oven.,put mixture into baking pan.,0,cause
898651,mix in a bowl.,look up a cake recipe.print out or write down the recipe.,prepare the microwave oven and required utensils.,1,cause
54090442,mix together.,eat cake. .,fill bowl with ingredients.,1,cause
55212467,set timer.,bake in oven according to time on instructions.,pour into prepared pan.,0,effect
2424685,pull out oven when ready.,wait for appropriate time.,put dish in the oven.,1,cause
54758928,place pan into oven when preheated. .,take the cake out of oven .,get bowl.,0,effect
54396039,put the pan in the oven and bake the cake according to the recipe.,bake the cake.,stir well.,0,effect
47196833,take out and frost cake.,place pan in oven and bake for 45 minutes.,pour cake batter into desired pan shape or size.,0,cause
1685986,set the oven to required temperature.,buy cake mix.,put the cake pan with the cake mixture in the oven.,1,cause
901814,mix well with vanilla with an electric beater.,buy cake ingredients.,get mixing bowl.get cake pan.,1,cause
46741750,bake for approx. 30 minutes.,pour the cake into a baking tin.,put the pan in the oven and bake the cake according to the recipe.,1,cause
53702642,"mix cake mix, eggs and water in bowl.mix frosting.",place cake on rack to cool completely.,get measuring cup.and get measuring spoons.,1,cause
54991658,put in oven at the designated temperature.,"when cake is done, remove from oven.",mix ingredients together in a bowl.,0,effect
877653,get bowls.,apply frosting.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",1,effect
638086,get all the ingredients together.,mix ingredients together.,pour the batter into the prepared pan.,0,effect
52746636,measure ingredients in designated measuring cups.,turn off oven .,get all ingredients.,1,cause
54546442,place pan with cake mix into oven for allotted time.,bake cake for required time.,preheat oven to 350.,0,effect
