Unnamed: 0,premise,choice1,choice2,label,question
14069284,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",fill hole with dirt.,acquire sapling.,0,effect
6024894,"plant seedling, or bush.",water tree.,replace the dirt.,1,effect
13888743,dig a very deep hole with a shovel.,cover hole with soil.,"get a shovel,watering can and gloves.",0,effect
10304940,place tree in hole.,dig a hole in the yard.,get gloves.get garden supplies.,0,cause
730829,insert tree sapling.,obtain seedling.,dig a hole the same size as the container holding the tree.,1,cause
997816,cover back up with dirt.,"grab shovel,gloves and other gardening tools.",dig hole in ground about 16 inches deep.,1,cause
10412370,put tree root/seed into hole.,dig a hole of appropriate size.,select a site to plant the tree.,0,cause
8380452,dig a hole where you want to plant tree.,water the tree generously.,hold the tree upright while filling the hole back up.,1,effect
10539335,place the tree sapling into the hole.,buy some sapling of desired tree.,with small shovel dig hole.,1,cause
14159460,pack dirt back in.,dig small hole in dirt.,take some water.water the plant everyday.,0,cause
1138941,add shoveled dirt back into hole.,get tree in pot.,dig a hole of appropriate size.,1,cause
13414835,dig a hole where you want to plant the tree.,get relevant tools like shovel.gloves etc.get a water hose.,place sapling in hole.,1,effect
14054669,dig a hole where you want to plant tree.,putting dirt over the plant roots.,purchase a tree.,0,effect
5980734,put plant sapling in hole.,water the plant.,cover sapling with dirt.,1,effect
13929518,dig hole in the ground.,replace displaced dirt.,find a location to plant tree.,0,effect
1509856,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,choose a spot to plant the tree.,put tree in hole.,1,cause
1101994,pack dirt back in.,choose spot for planting.,dig a hole in the ground.,1,cause
696547,place plant in hole.,go home.,dig hole in ground.,1,cause
1468407,cover hole back up.,go to garden center.,place seedling in hole.,1,cause
14438092,plant the sapling in ground.,buy a small tree at a nursery.,cover hole back up.,1,effect
13455400,dig a hole deep enough to plant the tree roots.,get gloves.get garden supplies.,insert tree sapling.,1,effect
14375772,place sapling in hole.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,find a spot to plant tree.,0,effect
14238994,fill hole with dirt around the tree.,dig an appropriate sized hole for the tree.,put away shovel and watering can.,0,cause
502983,put away shovel and watering can.,put soil back in hole around tree.,get gloves and shovel.,1,cause
10756733,cover sapling with dirt.,dig hole in ground.,"get a shovel,watering can and gloves.",0,cause
10350552,place sapling into the hole.,dig a hole the same size as the container holding the tree.,go to nursery.,0,cause
722780,put tree roots into hole.,purchase seedling of tree.,dig hole big enough for seedling.,1,cause
14037604,dig a hole with shovel.,fill hole with soil.,acquire sapling.,0,effect
1537946,fill the hole back with dirt.,go to a field or a yard.,place the roots of the tree into the hole you have dug.,1,cause
13414624,make a hole.,gently insert it under the soil about 6 inches deep.,ensure the hole is not too deep and not too narrow.,0,effect
6089934,place the tree at the top of the hole.,place mulch around bottom of sapling.,cover with dirt.,1,effect
1359215,dig the soil about two fingers deep.,tamp down dirt.,putting dirt over the plant roots.,1,effect
14650737,fill the hole back with dirt.,place the tree at the top of the hole.,put away shovel and watering can.,0,cause
13551862,make a hole.,gently insert it under the soil about 6 inches deep.,find place in ground with enough space for tree.,0,effect
10837601,cover sapling with dirt.,dig a hole in the yard.,choose a spot to plant the tree.,0,cause
1323579,use a shovel to dig a hole into the ground.,fill hole with dirt and fertilizer.,get soil.,0,effect
1040709,fill in any gaps in the hole with soil.,get soil.,dig an appropriate sized hole for the tree.,1,cause
11152831,make sure tree is standing straight and secure.,dig hole big enough for tree to grow.,buy some sapling of desired tree.,0,cause
10419882,place the tree inside the whole.,find a spot to plant tree.,dig the soil about two fingers deep.,1,cause
14380028,place tree sapling into hole.,replace displaced dirt.,find a location to plant tree.,0,effect
7517621,"grab shovel,gloves and other gardening tools.",put tree into hole in ground.,put on gloves.,1,effect
10369722,insert tree sapling.,dig a hole with shovel.,take the tree out of its container.,0,cause
14438962,plant the sapling in ground.,buy tree sapling.,cover with dirt.,1,effect
5958680,place tree in hole.,put water and fertilizer in hole.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,1,effect
1669333,"place sapling in hole, roots down.",cover tree roots with dirt.,turn water on.water tree.,0,effect
13825057,plant the sapling in ground.,dig hole big enough for seedling.,put away shovel and watering can.,0,cause
13964409,dig about 6 inches deep or as desired.dig in a circle all around the spot.,cover hole with dirt.,find a location to plant tree.,0,effect
13670551,put tree into hole in ground.,dig hole big enough for tree to grow.,come back regularly to water sapling.,0,cause
14094410,replace displaced dirt.,water the area daily.,dig hole in ground.,1,cause
1340520,dig hole big enough for seedling.,cover the roots with surrounding dirt.,take tree out of container.,0,effect
1618234,fill in space around the roots with dirt or potting soil.,purchase a sapling and garden gloves.,place the tree sapling into the hole.,1,cause
13568402,dig a hole deep enough to plant the tree roots.,put tree seedling into hole.,go to garden.,0,effect
10910193,cover up hole.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",buy plant sapling.,0,cause
793283,plant the tree.,buy or get a plant sapling .,dig a hole according to the size of the sapling.,1,cause
10304088,place the tree at the top of the hole.,"get watering can, gloves and spade.",dig the soil about two fingers deep.,1,cause
991196,cover the tree with the dirt you took out of the hole.,"take gloves,shovel and other tools.",dig a hole.,1,cause
14547425,cover hole with soil.,place seedling in hole.,put some water in the hole.water again.,0,cause
13575224,dig hole big enough for tree to grow.,put tree into hole in ground.,buy plant.,0,effect
1705507,put tree root/seed into hole.,cover roots with dirt.,put water and fertilizer in hole.,0,effect
14504288,place seedling into hole.,"purchase seedling, or bush.",cover sapling with dirt.,1,effect
13892686,"dig a small hole, keep the displaced dirt accessible.",go to garden center.,cover with soil.,1,effect
620858,put the tree in the hole.,take the plant.,dig hole for tree with shovel.,1,cause
10961014,fill up the rest of the hole with dirt.,dig a hole.,buy tree sapling.,0,cause
14473325,put it in the hole.,replace displaced dirt.,pick out a sapling that you like.,0,effect
14524287,fill hole up with soil that you used to dig the hole.,place sapling into hole.,turn water on.water tree.,0,cause
1032075,fill hole with dirt around the tree.,go to store.,dig a hole where you want to plant tree.,1,cause
14083559,fill hole up with soil that you used to dig the hole.,put some water in the hole.water again.,dig hole in the ground.,1,cause
13613964,dig a hole in the yard.,place the tree inside the whole.,get tree sapling you want.,0,effect
1143704,cover the tree with the dirt you took out of the hole.,get tree.,dig hole for tree.,1,cause
707486,place tree in hole.,buy a sapling from nursery.,dig a hole large enough to place the tree into.,1,cause
13975728,dig a very deep hole with a shovel.,fill in with dirt.,choose spot for planting.,0,effect
10487300,place tree sapling into hole.,get tree sapling you want.,dig a very deep hole with a shovel.,1,cause
10862565,fill up the rest of the hole with dirt.,dig a hole where you want the tree planted.,walk outside.,0,cause
13495071,dig a hole where you want to plant the tree.,pick location.,place the tree in the hole.,1,effect
5992688,place the tree in the hole.,add water.,pack dirt back in.,1,effect
1731136,gently insert it under the soil about 6 inches deep.,fill hole with soil.,water soil.,0,effect
1639008,cover roots with dirt.,buy tree sapling.,place the tree in the hole.,1,cause
1679020,put plant sapling in hole.,fill the hole back with dirt.,water soil.,0,effect
14521008,replace the dirt.,plant the sapling in ground.,come back regularly to water sapling.,0,cause
895675,dig a very deep hole with a shovel.,put tree roots into hole.,water tree.,0,effect
10931234,cover the plant root loosely with soil.,dig a hole deep and wide enough to accommodate the roots.,go buy a tree.,0,cause
13995338,dig a hole where you want to plant the tree.,buy tree sapling.,fill hole back in with dirt.,1,effect
936059,dig about 6 inches deep or as desired.dig in a circle all around the spot.,place plant in hole.,secure the boundary of the circle with fence of rounded river stones.,0,effect
10403244,place seedling in hole.,selecting the site to plant tree.,dig a hole in the ground.,1,cause
10461684,place tree in hole.,obtain seedling.,dig a hole where you want to plant tree.,1,cause
698810,plant the tree sapling in the soil.,go home.,dig small hole in dirt.,1,cause
1711452,plant the tree sapling in the soil.,water your tree.,cover with soil.,1,effect
633235,put tree seedling into hole.,go outside.,dig a hole deep enough to plant the tree roots.,1,cause
611610,plant the tree.,preparing the dirt.,dig small hole in dirt.,1,cause
13931363,dig a hole.,cover with dirt.,pick location.,0,effect
13932163,dig hole in ground.,putting dirt over the plant roots.,find a location to plant tree.,0,effect
10330698,insert the sapling in the ground.,dig hole in the ground.,get gloves.get garden supplies.,0,cause
14352894,plant tree sapling about 4 inches in the dirt.,cover hole with soil.,take the plant.,0,effect
14437232,place tree in hole.,cover roots with dirt.,buy the tree.,0,effect
14173687,cover tree roots with dirt.,dig a hole of appropriate size.,put some water in the hole.water again.,0,cause
619636,place the tree inside the whole.,take the plant.,dig a hole large enough to place the tree into.,1,cause
67476,go to nursery.,obtain seedling.,get shovel and gloves.,0,effect
558050,place sapling into the hole.,"find shovel , gloves and relevant tools.",use shovel to dig hole.,1,cause
1555798,fill hole with soil.,secure the boundary of the circle with fence of rounded river stones.,put in the ground.,1,cause
10857913,cover roots with dirt.,dig hole in ground.,selecting the site to plant tree.,0,cause
14476462,put tree root/seed into hole.,fill in dirt around the tree gently.,buy a tree sapling.,0,effect
1580774,cover the roots with surrounding dirt.,buy a young tree.,"plant seedling, or bush.",1,cause
62247,go to store.,buy plant sapling.,dig a hole with shovel.,0,effect
779215,place seedling into hole.,"purchase seedling, or bush.",dig a hole with shovel.,1,cause
746996,put it in the hole.,obtain seedling.,dig a hole.,1,cause
14005435,dig a hole.,get tree in pot.,hold it with one hand firmly and refill the soil.refill some more soil to fill the gap if any.,1,effect
13522494,dig a hole in the yard.,place sapling in hole.,find a suitable area.,0,effect
14513577,put tree into hole.,cover tree roots with dirt.,buy a young tree.,0,effect
14625696,fill hole up with soil that you used to dig the hole.,"plant seedling, or bush.",flatten soil with shovel.,0,cause
495147,get relevant tools like shovel.gloves etc.get a water hose.,cover the roots with surrounding dirt.,put on gloves.,1,effect
10380583,place plant in hole.,dig a hole according to the size of the sapling.,if you like you can add a fertilizer.,0,cause
10912733,cover back up with dirt.,dig hole for tree.,purchase tree.,0,cause
1165048,cover hole with dirt.,get tree sapling.,"dig a small hole, keep the displaced dirt accessible.",1,cause
1103336,fill in any gaps in the hole with soil.,find spot to plant tree.,dig a hole large enough to place the tree into.,1,cause
13499647,dig a hole in the ground.,place seedling in hole.,select a correct place in my backyard.,0,effect
14261198,use shovel to dig hole.,make sure tree is standing straight and secure.,find place in ground with enough space for tree.,0,effect
13864269,dig hole for tree with shovel.,cover back up with dirt.,"get shovel,gardening gloves and other required tools.",0,effect
14534047,replace displaced dirt.,water tree daily.,place the roots of the tree into the hole you have dug.,1,cause
14234290,replace the dirt.,dig a hole of appropriate size.,put away shovel and watering can.,0,cause
14233231,cover tree roots with dirt.,make a hole.,flatten soil with shovel.,0,cause
6076152,"plant seedling, or bush.",pat gently to secure sapling.,cover the hole with topsoil.,1,effect
14313273,place sapling into hole.,"find shovel , gloves and relevant tools.",cover back up with dirt.,1,effect
1553857,fill hole with dirt around the tree.,score roots to ensure good root growth.,place seedling in hole.,1,cause
1077318,cover back up with dirt.,find place for tree.,dig a hole deep and wide enough to accommodate the roots.,1,cause
14090616,add shoveled dirt back into hole.,dig an appropriate sized hole for the tree.,water the soil.,0,cause
1595818,cover hole back up.,buy tree sapling.,plant the tree sapling in the soil.,1,cause
8408231,put tools away.,find gloves and digging tools.,find a suitable area.,0,cause
14420190,put tree seedling into hole.,cover hole with soil.,secure the boundary of the circle with fence of rounded river stones.,0,effect
623418,put tree into hole.,take the tree out of the container.,dig a hole deep and wide enough to accommodate the roots.,1,cause
1175670,fill hole back in with dirt.,purchase tree.,use a shovel to dig a hole into the ground.,1,cause
1296001,dig hole big enough for seedling.,cover with soil.,water the area daily.,0,effect
1302249,dig a hole according to the size of the sapling.,cover with dirt.,come back regularly to water sapling.,0,effect
1818212,put tree seedling into hole.,make sure it is stable.,put away shovel and watering can.,0,effect
10893933,add shoveled dirt back into hole.,with small shovel dig hole.,buy a young tree.,0,cause
14549140,cover up hole.,water tree daily.,"place sapling in hole, roots down.",1,cause
10312482,place sapling into the hole.,dig a hole according to the size of the sapling.,get gloves.get garden supplies.,0,cause
10738473,fill in dirt around the tree gently.,dig a hole according to the size of the sapling.,"get spade,gloves and other tools.",0,cause
14589872,put dirt back into hole.,put sapling in hole.,take some water.water the plant everyday.,0,cause
5971619,"place sapling in hole, roots down.",water it daily 2 times.water it lightly.,fill hole with soil.,1,effect
10420001,place the tree inside the whole.,choose spot for planting.,dig the hole for the tree.,1,cause
14220344,cover back up with dirt.,dig hole at least 5 inches bigger then the root ball of tree.start digging.,press dirt firmly around root ball as hole is filled in.,0,cause
10319661,place seedling in hole.,with small shovel dig hole.,get gloves and shovel.,0,cause
878109,dig a hole the same size as the container holding the tree.,place tree in hole.,water your tree.,0,effect
1141147,cover the roots with surrounding dirt.,buy some sapling of desired tree.,dig hole in ground.,1,cause
1688586,place seedling in hole.,come back regularly to water sapling.,cover sapling with dirt.,1,effect
1050116,fill hole with dirt around the tree.,take the tree out of its container.,dig hole in ground about 16 inches deep.,1,cause
983316,fill in dirt around the tree gently.,get shovel and gloves.,dig hole in ground about 16 inches deep.,1,cause
1359926,digging in the ground.,cover hole with soil.,tamp down dirt.,0,effect
696550,place plant in hole.,go home.,use shovel to dig hole.,1,cause
13695161,put tree in hole.,add water.,dig hole in ground about 16 inches deep.,1,cause
14045981,use a shovel to dig a hole into the ground.,buy a sapling from nursery.,cover sapling with dirt.,1,effect
14368447,put sapling in hole.,determine where to plant it.,cover sapling with dirt.,1,effect
1579764,cover the roots with surrounding dirt.,purchase a tree.,plant tree sapling about 4 inches in the dirt.,1,cause
14649976,putting dirt over the plant roots.,put tree into hole.,take off gloves and put away with shovel.,0,cause
1337398,dig hole in ground about 16 inches deep.,cover roots with dirt.,take the plant.,0,effect
14098417,refill hole with remaining dirt.,water the tree generously.,dig a hole where you want to plant the tree.,1,cause
1910165,choose type of tree.,come back regularly to water sapling.,buy some sapling of desired tree.,1,effect
13448100,dig about 6 inches deep or as desired.dig in a circle all around the spot.,place sapling into the hole.,"grab shovel,gloves and other gardening tools.",0,effect
10908341,cover hole with soil.,with small shovel dig hole.,purchase tree.,0,cause
1540343,cover with soil.,find a spot to plant tree.,put tree seedling into hole.,1,cause
10828098,cover hole with soil.,use shovel to dig hole.,find spot to plant tree.,0,cause
14633538,cover hole with dirt.,put tree into hole in ground.,pack down the dirt around the tree.,0,cause
13427336,dig hole for tree.,find the shovel and gloves.get the hose.,put tree into hole in ground.,1,effect
10458450,plant the tree.,dig small hole in dirt.,transport it home.,0,cause
857081,digging in the ground.,put plant sapling in hole.,pour some water over the covered root.,0,effect
1628848,put dirt back into hole.,buy sapling.,put in the ground.,1,cause
10767301,fill hole with dirt around the tree.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.","get shovel,gloves and tree sapling.",0,cause
10736696,fill in space around the roots with dirt or potting soil.,dig a hole where you want to plant the tree.,ensure the hole is not too deep and not too narrow.,0,cause
13527420,dig a hole deep and wide enough to accommodate the roots.,put tree root/seed into hole.,select location.,0,effect
13967187,dig hole big enough for seedling.,fill in dirt around the tree gently.,go outside.,0,effect
1464599,put soil back in hole around tree.,find gloves and digging tools.,place sapling into the hole.,1,cause
1523264,cover sapling with dirt.,select a spot where to plant a tree preferably in good exposure to sunlight.,plant tree sapling about 4 inches in the dirt.,1,cause
10418306,insert the sapling in the ground.,choose a spot to plant the tree.,dig a hole where you want the tree planted.,1,cause
14341220,"place sapling in hole, roots down.",fill hole with dirt around the tree.,preparing the dirt.,0,effect
10725486,cover hole.,use a shovel to dig a hole into the ground.,choose tree and spot to plant.,0,cause
13732955,"plant seedling, or bush.",dig hole in the ground.,turn water on.water tree.,0,cause
1656174,place tree in hole.,cover hole with dirt.,water tree daily.,0,effect
71969,go to garden center.,purchase a tree to plant.,select a site to plant the tree.,0,effect
5990757,place seedling in hole.,add small amount of water to base of tree.water tree daily and wait to grow.,put dirt back into hole.,1,effect
1021191,fill in with dirt.,"grab shovel,gloves and other gardening tools.",dig a hole of appropriate size.,1,cause
10400341,insert tree sapling.,select a site to plant the tree.,dig a hole deep and wide enough to accommodate the roots.,1,cause
13628474,dig the hole for the tree.,"plant seedling, or bush.",get tree seedloing.,0,effect
13375530,"get spade,gloves and other tools.",buy the tree.,put away shovel and watering can.,1,effect
13359338,put on gloves and sunglasses.,find the shovel and gloves.get the hose.,fill watering can.water sapling.,0,cause
725618,place sapling in hole.,buy a small tree at a nursery.,dig a hole deep and wide enough to accommodate the roots.,1,cause
528032,ensure the hole is not too deep and not too narrow.,pick a spot in the yard for the tree.,with small shovel dig hole.,1,cause
1007160,cover the plant root loosely with soil.,get gloves and shovel.,dig small hole in dirt.,1,cause
13579706,dig hole in the ground.,place sapling into hole.,buy a tree sapling.,0,effect
988690,cover the roots with surrounding dirt.,get shovel and gloves.,dig a hole where you want to plant the tree.,1,cause
813608,dig a hole where you want the tree planted.,place tree in hole.,pour some water over the covered root.,0,effect
1579714,cover the roots with surrounding dirt.,acquire sapling.,plant tree sapling about 4 inches in the dirt.,1,cause
14396960,insert the sapling in the ground.,select a correct place in my backyard.,fill in any gaps in the hole with soil.,1,effect
10480734,put plant sapling in hole.,get baby tree to plant.,dig hole for tree.,1,cause
14405007,gently insert it under the soil about 6 inches deep.,cover hole.,locate the spot to plant the tree.,0,effect
1149090,fill hole with dirt.,get tree.,dig a hole where you want to plant the tree.,1,cause
14487944,place the tree inside the whole.,"purchase seedling, or bush.",pack dirt back in.,1,effect
997650,cover hole back up.,"get shovel,gardening gloves and other required tools.",use shovel to dig hole.,1,cause
13400846,"dig a small hole, keep the displaced dirt accessible.",put tree seedling into hole.,choose a tree that you want to grow.,0,effect
1166050,cover hole with dirt.,pick out a sapling that you like.,use shovel to dig hole.,1,cause
13540913,dig hole big enough for seedling.,put plant sapling in hole.,select a site to plant the tree.,0,effect
14159631,pack dirt back in.,dig a hole in the yard.,water the soil.,0,cause
1293461,dig a hole the same size as the container holding the tree.,water and care for tree.,fill hole with soil.,1,effect
13825815,"place sapling in hole, roots down.",put tools away.,dig a hole according to the size of the sapling.,1,cause
619586,place the tree inside the whole.,take tree sapling outside.,dig a hole large enough to place the tree into.,1,cause
1488805,putting dirt over the plant roots.,take the tree out of its container.,place tree sapling into hole.,1,cause
14067208,dig a hole according to the size of the sapling.,fill in dirt around the tree gently.,buy a tree.,0,effect
8447203,"get shovel,gardening gloves and other required tools.",cover hole with dirt.,put tools away.,1,effect
1370178,use shovel to dig hole.,cover the plant root loosely with soil.,put tools away.,0,effect
13675303,"place sapling in hole, roots down.",dig hole for tree.,put water and fertilizer in hole.,0,cause
14180771,cover the roots with surrounding dirt.,with small shovel dig hole.,stake the tree.,0,cause
12902083,buy a tree.,put away shovel and watering can.,go to nursery.,1,cause
1043435,add shoveled dirt back into hole.,take tree sapling outside.,dig a hole deep enough to plant the tree roots.,1,cause
14425428,put plant sapling in hole.,go home.,cover tree roots with dirt.,1,effect
13495033,dig a hole where you want to plant the tree.,place seedling in hole.,selecting the site to plant tree.,0,effect
553348,put sapling in hole.,"get a shovel,watering can and gloves.","dig a small hole, keep the displaced dirt accessible.",1,cause
10926842,fill hole with soil.,dig a hole.,go buy a tree.,0,cause
10951079,pack dirt back in.,use a shovel to dig a hole into the ground.,get the tree and take it out into the yard.,0,cause
10932009,fill in space around the roots with dirt or potting soil.,dig a hole where you want to plant the tree.,buy plant sapling.,0,cause
507420,put away shovel and watering can.,dig hole at least 5 inches bigger then the root ball of tree.start digging.,get shovel and gloves.,1,cause
13962260,dig a hole where you want to plant tree.,cover sapling with dirt.,selecting the site to plant tree.,0,effect
1001592,cover hole with dirt.,"get watering can, gloves and spade.",dig a hole three times the save as the root ball.,1,cause
13621418,dig a hole deep and wide enough to accommodate the roots.,get tree seedloing.,gently insert it under the soil about 6 inches deep.,1,effect
13665910,plant the sapling in ground.,dig a hole deep enough to plant the tree roots.,water very well.,0,cause
12869332,transport it home.,dig hole in ground about 16 inches deep.,go to garden center.,1,cause
10766685,fill hole with dirt around the tree.,use shovel to dig hole.,get gloves and shovel.,0,cause
13841142,dig a hole large enough to place the tree into.,choose type of tree.,cover the roots with surrounding dirt.,1,effect
1179445,putting dirt over the plant roots.,get tree sapling.,dig hole in the ground.,1,cause
1465807,fill hole up with soil that you used to dig the hole.,go to garden center.,place seedling in hole.,1,cause
1245987,dig a hole into the ground.,water plant every day.,replace the dirt.,1,effect
707735,place tree in hole.,get baby tree to plant.,dig a hole deep enough to plant the tree roots.,1,cause
13502265,dig a hole.,place the tree inside the whole.,find a location to plant tree.,0,effect
10755987,cover hole with dirt.,dig a hole into the ground.,"get spade,gloves and other tools.",0,cause
7515768,"get shovel,gloves and watering can.",dig a hole deep enough to plant the tree roots.,put on gloves and sunglasses.,1,effect
14701781,buy the tree.,choose a tree that you want to grow.,"find shovel , gloves and relevant tools.",0,cause
14377075,put plant sapling in hole.,go outside to find spot for tree.,cover hole with dirt.,1,effect
13541089,dig hole big enough for seedling.,place plant in hole.,find a location to plant tree.,0,effect
14275159,put tree into hole in ground.,choose a tree that you want to grow.,cover roots with dirt.,1,effect
14243895,dig hole big enough for tree to grow.,hold the tree upright while filling the hole back up.,"get shovel,gloves and watering can.",0,effect
1084232,cover the roots with dirt.,find place for tree.,with small shovel dig hole.,1,cause
1059248,fill in dirt around the tree gently.,find a spot to plant tree.,"dig a small hole, keep the displaced dirt accessible.",1,cause
13580511,dig a hole.,plant the sapling in ground.,get the tree and take it out into the yard.,0,effect
594008,plant the tree.,"take gloves,shovel and other tools.",dig hole for tree with shovel.,1,cause
10511733,place sapling into hole.,dig hole in ground about 16 inches deep.,get tree sapling.,0,cause
1102047,pack dirt back in.,select a correct place in my backyard.,dig hole in ground.,1,cause
13985079,use shovel to dig hole.,cover the tree with the dirt you took out of the hole.,take it home.,0,effect
33055,go to store.,pick a spot in the yard for the tree.,get a tree.,1,effect
1437350,cover hole back up.,"get shovel,gardening gloves and other required tools.",put tree roots into hole.,1,cause
13967642,dig hole big enough for seedling.,selecting the site to plant tree.,cover hole with dirt.,1,effect
1914869,choose type of tree.,cover hole.,buy sapling.,1,effect
13547399,dig a hole deep enough to plant the tree roots.,place the tree sapling into the hole.,select a site to plant the tree.,0,effect
1753191,plant the tree.,cover hole with dirt.,put a small amount of water in hole.,0,effect
1843296,choose tree and spot to plant.,pick out a sapling that you like.,put sapling in hole.,0,effect
1683619,place tree sapling into hole.,fill in dirt around the tree gently.,take some water.water the plant everyday.,0,effect
14442952,put tree into hole in ground.,refill hole with remaining dirt.,buy a small tree at a nursery.,0,effect
10369829,insert tree sapling.,dig a hole large enough to place the tree into.,take the plant.,0,cause
499199,"get shovel,gloves and watering can.",put on gloves and sunglasses.,press dirt firmly around root ball as hole is filled in.,0,effect
14105569,cover hole.,water it.,dig hole at least 5 inches bigger then the root ball of tree.start digging.,1,cause
13986935,dig hole for tree with shovel.,fill hole with dirt and fertilizer.,transport it home.,0,effect
60376,go to nursery.,dig a hole in the ground.,get tree sapling you want.,1,effect
10351769,place tree sapling into hole.,dig a hole according to the size of the sapling.,go to store.,0,cause
10767262,fill hole with dirt around the tree.,with small shovel dig hole.,find the shovel and gloves.get the hose.,0,cause
10500996,put it in the hole.,dig the soil about two fingers deep.,obtain seedling.,0,cause
33655,go to garden center.,determine where to plant it.,get tree in pot.,1,effect
13589411,use shovel to dig hole.,plant the tree.,purchase seedling of tree.,0,effect
10866005,put soil back in hole around tree.,dig a hole where you want the tree planted.,find place in ground with enough space for tree.,0,cause
13547901,dig a hole large enough to place the tree into.,place tree sapling into hole.,select a correct place in my backyard.,0,effect
14459788,place tree sapling into hole.,replace displaced dirt.,purchase a tree to plant.,0,effect
6025412,"plant seedling, or bush.",water soil.,fill hole up with soil that you used to dig the hole.,1,effect
14159055,pack dirt back in.,use shovel to dig hole.,water very well.,0,cause
13741387,gently insert it under the soil about 6 inches deep.,put some water in the hole.water again.,dig a hole of appropriate size.,1,cause
6058192,put plant sapling in hole.,stake the tree.,hold it with one hand firmly and refill the soil.refill some more soil to fill the gap if any.,1,effect
14274410,place the tree at the top of the hole.,fill hole with soil.,choose type of tree.,0,effect
14170444,fill in with dirt.,dig a hole with shovel.,water the tree every day.,0,cause
5975671,place sapling into the hole.,water it daily 2 times.water it lightly.,fill the hole back with dirt.,1,effect
14293087,put tree into hole in ground.,"get shovel,gloves and other tools ready.",hold it with one hand firmly and refill the soil.refill some more soil to fill the gap if any.,1,effect
13465001,dig hole in ground about 16 inches deep.,place seedling into hole.,go to store.,0,effect
1800814,make sure it is stable.,cover hole back up.,plant tree sapling about 4 inches in the dirt.,1,cause
1822986,choose type of tree.,fill watering can.water sapling.,go buy a tree.,1,effect
10851917,put dirt back into hole.,dig a hole large enough to place the tree into.,go to a field or a yard.,0,cause
1103839,cover roots with dirt.,select location.,make a hole.,1,cause
1304528,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",put soil back in hole around tree.,come back regularly to water sapling.,0,effect
24148,go to store.,dig a hole into the ground.,buy a tree.,1,effect
10823586,refill hole with remaining dirt.,dig hole for tree.,select a spot where to plant a tree preferably in good exposure to sunlight.,0,cause
10406034,place plant in hole.,dig a hole with shovel.,go to a field or a yard.,0,cause
1782824,place the tree in the hole.,put tools away.,fill hole with dirt around the tree.,1,effect
10512254,place sapling into hole.,dig hole big enough for seedling.,purchase a sapling and garden gloves.,0,cause
1351732,dig a hole where you want the tree planted.,fill in with dirt.,pack down the dirt around the tree.,0,effect
520695,find gloves and digging tools.,put tools away.,dig hole big enough for tree to grow.,0,effect
14214874,fill in the hole with the shovel.,dig a hole where you want the tree planted.,pack down the dirt around the tree.,0,cause
977950,cover sapling root over with soil.,put on gloves and sunglasses.,use shovel to dig hole.,1,cause
1583715,cover the tree with the dirt you took out of the hole.,get tree sapling you want.,put tree root/seed into hole.,1,cause
14356155,gently insert it under the soil about 6 inches deep.,replace displaced dirt.,take the tree out of the container.,0,effect
993872,fill hole with dirt.,"get shovel,gloves and tree sapling.",dig the hole for the tree.,1,cause
1532236,cover the hole with topsoil.,go to a field or a yard.,put tree into hole.,1,cause
1530697,putting dirt over the plant roots.,selecting the site to plant tree.,"place sapling in hole, roots down.",1,cause
13586895,dig a hole where you want the tree planted.,buy sapling.,place sapling into hole.,1,effect
1803098,make sure tree is standing straight and secure.,"grab shovel,gloves and other gardening tools.",put in the ground.,1,cause
13366074,put on gloves.,find gloves and digging tools.,plant the tree sapling in the soil.,0,cause
1773432,"plant seedling, or bush.",replace the dirt.,pat gently to secure sapling.,0,effect
13588046,use shovel to dig hole.,place sapling in hole.,get tree seedloing.,0,effect
1713180,place sapling into hole.,water.,cover the hole with topsoil.,1,effect
14661877,hold the tree upright while filling the hole back up.,gently insert it under the soil about 6 inches deep.,add water.,0,cause
1019380,cover with dirt.,get relevant tools like shovel.gloves etc.get a water hose.,dig hole big enough for seedling.,1,cause
6072043,plant tree sapling about 4 inches in the dirt.,flatten soil with shovel.,refill hole with remaining dirt.,1,effect
5988634,put tree in hole.,add water.,fill hole back in with dirt.,1,effect
14065853,with small shovel dig hole.,refill hole with remaining dirt.,buy a sapling from nursery.,0,effect
1253436,dig an appropriate sized hole for the tree.,put dirt back into hole.,water sapling.,0,effect
14275498,put in the ground.,fill hole with dirt.,choose a tree that you want to grow.,0,effect
10857278,fill in any gaps in the hole with soil.,digging in the ground.,find a spot to plant tree.,0,cause
14246144,use a shovel to dig a hole into the ground.,hold the tree upright while filling the hole back up.,select a spot where to plant a tree preferably in good exposure to sunlight.,0,effect
63429,go to garden center.,get tree sapling.,dig hole in ground.,0,effect
6063612,put sapling in hole.,flatten soil with shovel.,fill in any gaps in the hole with soil.,1,effect
13653015,dig a hole large enough to place the tree into.,put tree in hole.,get the tree and take it out into the yard.,0,effect
