,premise,choice1,choice2,label,question
5310,get mixing pan.get mixing tool or spoon or fork.,mix cake mix with eggs as called for by box.,return to oven.,0,effect
5311,get baking pan.get sauce pan.,mix cake batter.,return to oven.,0,effect
5312,get cake pans.,mix together.,return to oven.,0,effect
5313,gather your cooking materials for baking a cake.,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,return to oven.,0,effect
5314,get bowls.,"mix cake mix, eggs and water in bowl.mix frosting.",return to oven.,0,effect
5315,get bowl.,whisk it all together in the bowl until it is smooth.,return to oven.,0,effect
5316,whisk after each addition.stir to combine.,return to oven.,get mixing pan.get mixing tool or spoon or fork.,1,cause
5317,mix your ingredients.,return to oven.,"get a cake pan, mixing bowl and a whisk.",1,cause
5318,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",return to oven.,get bowls.,1,cause
5319,mix cake batter.,return to oven.,next get out a big bowl.get a pan.,1,cause
5320,stir ingredients.,return to oven.,get bowl.,1,cause
5321,mix together.,return to oven.,get mixing pan.get mixing tool or spoon or fork.,1,cause
5322,combine ingredients into a bowl.,return to oven.,get mixing bowl.get cake pan.,1,cause
5323,combine dry ingredients.combine all ingredients.beat eggs.,return to oven.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5324,stir well.,return to oven.,prepare the microwave oven and required utensils.,1,cause
5325,mix wet ingredients together.mix all the dry ingredient together.,return to oven.,gather your cooking materials for baking a cake.,1,cause
5326,mix them together.,return to oven.,prepare the microwave oven and required utensils.,1,cause
5327,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",return to oven.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5328,get mixing bowl.get cake pan.,mix well with vanilla with an electric beater.,stick tooth pick into cake to see if done.,0,effect
5329,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",mix cake and other ingredients.,check if the cake is ready.,0,effect
5330,"get cake pan, utensils, mixer .",mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,open the oven and check to see if the cake is fully cooked .,0,effect
5331,prepare the microwave oven and required utensils.,stir well.,stick tooth pick into cake to see if done.,0,effect
5332,"get a cake pan, mixing bowl and a whisk.",mix cake mix with eggs as called for by box.,"check if cake is cooked by inserting toothpick, it should come out clean.",0,effect
5333,get bowl.,stir ingredients together.,check cake for doneness.,0,effect
5334,"get cake pan, utensils, mixer .",use fork to stir mixture rapidly until cake mixture is blended.,use cake tester to check for doneness.,0,effect
5335,get baking pan.get sauce pan.,mix in a bowl.,check to see if cake is done.,0,effect
5336,"get a cake pan, mixing bowl and a whisk.",combine dry ingredients.combine all ingredients.beat eggs.,use cake tester to check for doneness.,0,effect
5337,get mixing pan.get mixing tool or spoon or fork.,mix the cake ingredients.,stick tooth pick into cake to see if done.,0,effect
5338,get bowl.,mix.,check if the cake is ready.,0,effect
5339,"get cake pan, utensils, mixer .",mix in the extra ingredients.,check cake for doneness.,0,effect
5340,use fork to stir mixture rapidly until cake mixture is blended.,use cake tester to check for doneness.,get mixing bowl.get cake pan.,1,cause
5341,stir ingredients together.,check to see if cake is done.,"get a cake pan, mixing bowl and a whisk.",1,cause
5342,open mix and add required ingredients.mix well.,stick tooth pick into cake to see if done.,get mixing pan.get mixing tool or spoon or fork.,1,cause
5343,mix together.,stick tooth pick into cake to see if done.,gather your cooking materials for baking a cake.,1,cause
5344,stir ingredients together.,check cake for doneness.,"get a cake pan, mixing bowl and a whisk.",1,cause
5345,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,use cake tester to check for doneness.,next get out a big bowl.get a pan.,1,cause
5346,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,stick tooth pick into cake to see if done.,prepare the microwave oven and required utensils.,1,cause
5347,mix well with vanilla with an electric beater.,test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,get cake pans.,1,cause
5348,mix cake mix in mixing bowl.,check to see if cake is done.,get baking pan.get sauce pan.,1,cause
5349,mix your ingredients.,check to see if cake is done.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5350,open all ingredients.mix ingredients together.,"check if cake is cooked by inserting toothpick, it should come out clean.",get baking pan.get sauce pan.,1,cause
5351,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",test if it cooked by inserting a toothpick - when it comes clean out it is cooked.,get baking pan.get sauce pan.,1,cause
5352,get baking pan.get sauce pan.,use fork to stir mixture rapidly until cake mixture is blended.,turn off oven .,0,effect
5353,gather your cooking materials for baking a cake.,mix the cake ingredients.,turn off oven.,0,effect
5354,get bowls.,combine in bowl.,turn off oven.,0,effect
5355,get bowls.,mix ingredients together in a bowl.,turn off oven.,0,effect
5356,get baking pan.get sauce pan.,turn off the oven.,mix cake batter.,1,effect
5357,"get a cake pan, mixing bowl and a whisk.","open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",turn off oven and let the cake cool.,0,effect
5358,gather your cooking materials for baking a cake.,mix wet ingredients together.mix all the dry ingredient together.,turn off oven and let the cake cool.,0,effect
5359,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",stir together and mix.use fork to breakup clumps.,turn oven off.,0,effect
5360,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",mix ingredients together in a bowl.,turn oven off.,0,effect
5361,next get out a big bowl.get a pan.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",turn off oven.,0,effect
5362,get baking pan.get sauce pan.,mix cake mix in mixing bowl.,turn oven off.,0,effect
5363,next get out a big bowl.get a pan.,stir well.,turn off oven.,0,effect
5364,stir ingredients together.,turn off oven and let the cake cool.,get mixing bowl.get cake pan.,1,cause
5365,mix ingredients together in a bowl.,turn oven off.,"get a cake pan, mixing bowl and a whisk.",1,cause
5366,mix ingredients together.,turn off oven.,prepare the microwave oven and required utensils.,1,cause
5367,mix.,turn oven off.,get cake pans.,1,cause
5368,mix together.,turn off oven.,prepare the microwave oven and required utensils.,1,cause
5369,mix all the ingredients.,turn off oven.,get mixing bowl.get cake pan.,1,cause
5370,"mix butter, milk, eggs into sauce pan.stir.",turn off oven.,gather your cooking materials for baking a cake.,1,cause
5371,mix in a bowl.,turn off oven.,get mixing bowl.get cake pan.,1,cause
5372,stir ingredients together.,turn oven off.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5373,stir together and mix.use fork to breakup clumps.,turn off oven.,get baking pan.get sauce pan.,1,cause
5374,mix ingredients together.,turn off oven and let the cake cool.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5375,mix your ingredients.,turn off oven and let the cake cool.,gather your cooking materials for baking a cake.,1,cause
5376,next get out a big bowl.get a pan.,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.","if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5377,next get out a big bowl.get a pan.,mix cake mix in mixing bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5378,"get a cake pan, mixing bowl and a whisk.","meanwhile, mix a batter following the recipe.","if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5379,get mixing pan.get mixing tool or spoon or fork.,combine in bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5380,"get cake pan, utensils, mixer .",stir well.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5381,get bowl.,mix in the extra ingredients.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5382,next get out a big bowl.get a pan.,open all ingredients.mix ingredients together.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5383,get mixing pan.get mixing tool or spoon or fork.,mix cake mix with eggs as called for by box.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5384,prepare the microwave oven and required utensils.,mix in a bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5385,get mixing pan.get mixing tool or spoon or fork.,mix cake and other ingredients.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5386,get mixing pan.get mixing tool or spoon or fork.,whisk it all together in the bowl until it is smooth.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5387,get mixing bowl.get cake pan.,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
5388,mix the cake ingredients.,"if cake is not done, bake additional minutes, up to maximum on box.",get baking pan.get sauce pan.,1,cause
5389,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.","if cake is not done, bake additional minutes, up to maximum on box.","gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5390,mix ingredients together in a bowl.,"if cake is not done, bake additional minutes, up to maximum on box.","gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5391,mix.,"if cake is not done, bake additional minutes, up to maximum on box.",get bowl.,1,cause
5392,"mix butter, milk, eggs into sauce pan.stir.","if cake is not done, bake additional minutes, up to maximum on box.",prepare the microwave oven and required utensils.,1,cause
5393,stir ingredients together.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,1,cause
5394,open all ingredients.mix ingredients together.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,1,cause
5395,mix well with vanilla with an electric beater.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,1,cause
5396,stir well.,"if cake is not done, bake additional minutes, up to maximum on box.",gather your cooking materials for baking a cake.,1,cause
5397,stir well.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,1,cause
5398,stir ingredients.,"if cake is not done, bake additional minutes, up to maximum on box.","get a cake pan, mixing bowl and a whisk.",1,cause
5399,stir together and mix.use fork to breakup clumps.,"if cake is not done, bake additional minutes, up to maximum on box.",get mixing pan.get mixing tool or spoon or fork.,1,cause
5400,get bowl.,whisk it all together in the bowl until it is smooth.,take cake out of oven.,0,effect
5401,get cake pans.,"mix cake mix, eggs and water in bowl.mix frosting.",take it out of the oven.,0,effect
5402,get mixing pan.get mixing tool or spoon or fork.,whisk it all together in the bowl until it is smooth.,take pan out of oven and let cake cool down for 1 hour.,0,effect
5403,get cake pans.,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.","when cake is done, remove from oven.",0,effect
5404,get mixing bowl.get cake pan.,mix your ingredients.,remove cake pan when timer goes off.,0,effect
5405,prepare the microwave oven and required utensils.,open the ingredients.combine and mix all the ingredients as the recipe delegates.,use pot holder to remove from oven.,0,effect
5406,prepare the microwave oven and required utensils.,mix cake batter.,remove cake from oven to cool.,0,effect
5407,prepare the microwave oven and required utensils.,combine in bowl.,take the cake out of oven .,0,effect
5408,next get out a big bowl.get a pan.,mix all the ingredients.,remove cake from oven to cool.,0,effect
5409,get baking pan.get sauce pan.,mix.,take the cake from the oven and let it cool.,0,effect
5410,get bowls.,stir well.,take cake out of oven when it is done.,0,effect
5411,gather your cooking materials for baking a cake.,mix cake batter.,take cake out of oven when it is done.,0,effect
5412,mix ingredients according to directions on box.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,get mixing pan.get mixing tool or spoon or fork.,1,cause
5413,stir together and mix.use fork to breakup clumps.,remove from oven.,gather your cooking materials for baking a cake.,1,cause
5414,combine ingredients into a bowl.,remove cake from oven and cool.,get mixing pan.get mixing tool or spoon or fork.,1,cause
5415,mix in the extra ingredients.,take cake out.,get mixing pan.get mixing tool or spoon or fork.,1,cause
5416,"mix cake mix, eggs and water in bowl.mix frosting.",take cake out of oven.,gather your cooking materials for baking a cake.,1,cause
5417,"mix cake mix, eggs and water in bowl.mix frosting.","when done, take out to cool.","get a cake pan, mixing bowl and a whisk.",1,cause
5418,mix cake mix in mixing bowl.,take the cake out of oven .,get mixing bowl.get cake pan.,1,cause
5419,mix.,take cake out.,next get out a big bowl.get a pan.,1,cause
5420,combine in bowl.,take cake out when done.,get mixing pan.get mixing tool or spoon or fork.,1,cause
5421,"mix butter, milk, eggs into sauce pan.stir.","when cake is done, remove from oven.",gather your cooking materials for baking a cake.,1,cause
5422,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,remove cake from oven. .,"get cake pan, utensils, mixer .",1,cause
5423,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",take cake out of oven.after ten minutes flip cake out onto cooling rack.,"get cake pan, utensils, mixer .",1,cause
5424,get bowls.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,turn cake out onto cake plate.,0,effect
5425,next get out a big bowl.get a pan.,mix together.,now invert the plate on the cake table.,0,effect
5426,get baking pan.get sauce pan.,mix in a bowl.,turn cake out onto cake plate.,0,effect
5427,get mixing pan.get mixing tool or spoon or fork.,stir well.,carefully remove cake from pan.,0,effect
5428,"get cake pan, utensils, mixer .",open the ingredients.combine and mix all the ingredients as the recipe delegates.,now invert the plate on the cake table.,0,effect
5429,get cake pans.,mix well with vanilla with an electric beater.,now invert the plate on the cake table.,0,effect
5430,gather your cooking materials for baking a cake.,mix.,carefully remove cake from pan.,0,effect
5431,"get a cake pan, mixing bowl and a whisk.",mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,now invert the plate on the cake table.,0,effect
5432,get cake pans.,mix.,turn cake out onto cake plate.,0,effect
5433,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",stir together and mix.use fork to breakup clumps.,remove from pan.,0,effect
5434,"get cake pan, utensils, mixer .",mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,remove cake from cake pan.,0,effect
5435,gather your cooking materials for baking a cake.,open all ingredients.mix ingredients together.,remove the tin.,0,effect
5436,whisk after each addition.stir to combine.,now invert the plate on the cake table.,get mixing bowl.get cake pan.,1,cause
5437,mix them together.,remove cake from cake pan.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5438,mix.,remove from pan.,get cake pans.,1,cause
5439,mix wet ingredients together.mix all the dry ingredient together.,now invert the plate on the cake table.,gather your cooking materials for baking a cake.,1,cause
5440,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,remove the tin.,get mixing bowl.get cake pan.,1,cause
5441,combine in bowl.,remove cake from cake pan.,get bowls.,1,cause
5442,open the ingredients.combine and mix all the ingredients as the recipe delegates.,remove the tin.,prepare the microwave oven and required utensils.,1,cause
5443,use fork to stir mixture rapidly until cake mixture is blended.,remove cake from cake pan.,gather your cooking materials for baking a cake.,1,cause
5444,mix well with vanilla with an electric beater.,remove from pan.,get baking pan.get sauce pan.,1,cause
5445,"meanwhile, mix a batter following the recipe.",remove cake from cake pan.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5446,whisk after each addition.stir to combine.,remove cake from cake pan.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5447,stir well.,remove cake from cake pan.,get baking pan.get sauce pan.,1,cause
5448,get mixing pan.get mixing tool or spoon or fork.,mix in a bowl.,ice cake.,0,effect
5449,get bowl.,mix.,put frosting on cake.,0,effect
5450,get cake pans.,mix in a bowl.,design it with cream on borders and write name with cone if desired.,0,effect
5451,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",mix ingredients according to directions on box.,put frosting on cake.,0,effect
5452,get mixing bowl.get cake pan.,stir together and mix.use fork to breakup clumps.,apply icing or glaze.,0,effect
5453,"get cake pan, utensils, mixer .",combine ingredients according to box directions.,make frosting.frost cake when it is cool.,0,effect
5454,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",mix ingredients together.,frost cake.,0,effect
5455,get bowls.,mix ingredients together.,put frosting on cake.,0,effect
5456,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",mix cake according to instructions.,put frosting on cake.,0,effect
5457,get mixing bowl.get cake pan.,whisk it all together in the bowl until it is smooth.,decorate the cake with icing.,0,effect
5458,get bowl.,mix cake batter.,design it with cream on borders and write name with cone if desired.,0,effect
5459,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",combine ingredients according to box directions.,ice cake.,0,effect
5460,mix wet ingredients together.mix all the dry ingredient together.,apply icing or glaze.,get cake pans.,1,cause
5461,stir ingredients.,frost cake.,prepare the microwave oven and required utensils.,1,cause
5462,mix in the extra ingredients.,"add frosting, sprinkles for decoration.",get mixing bowl.get cake pan.,1,cause
5463,whisk after each addition.stir to combine.,ice the cake.,get mixing bowl.get cake pan.,1,cause
5464,stir ingredients.,"once cool, decorate it as you want to.",get bowl.,1,cause
5465,mix the cake ingredients.,put any frosting or toppings on it.,get bowl.,1,cause
5466,"meanwhile, mix a batter following the recipe.",apply frosting.,prepare the microwave oven and required utensils.,1,cause
5467,stir ingredients.,apply frosting.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5468,mix all the ingredients.,add frosting.,gather your cooking materials for baking a cake.,1,cause
5469,use fork to stir mixture rapidly until cake mixture is blended.,add frosting.,get cake pans.,1,cause
5470,"mix cake mix, eggs and water in bowl.mix frosting.",make frosting.frost cake when it is cool.,get bowls.,1,cause
5471,mix in the extra ingredients.,frost cake.,next get out a big bowl.get a pan.,1,cause
5472,get mixing pan.get mixing tool or spoon or fork.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,eat it.,0,effect
5473,get baking pan.get sauce pan.,stir ingredients.,cut into pieces.enjoy.,0,effect
5474,get baking pan.get sauce pan.,mix in a bowl.,eat the cake.,0,effect
5475,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",mix cake batter.,eat it.,0,effect
5476,get baking pan.get sauce pan.,mix wet ingredients together.mix all the dry ingredient together.,when finished cut and eat.,0,effect
5477,get cake pans.,combine dry ingredients.combine all ingredients.beat eggs.,eat the cake.,0,effect
5478,get baking pan.get sauce pan.,follow recipe to make the batter.,eat the cake.,0,effect
5479,prepare the microwave oven and required utensils.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,eat cake. .,0,effect
5480,get baking pan.get sauce pan.,open mix and add required ingredients.mix well.,cut into pieces.enjoy.,0,effect
5481,get cake pans.,mix ingredients together in a bowl.,eat the cake.,0,effect
5482,get cake pans.,mix in a bowl.,eat cake. .,0,effect
5483,"get a cake pan, mixing bowl and a whisk.",mix cake batter.,eat cake. .,0,effect
5484,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",when finished cut and eat.,prepare the microwave oven and required utensils.,1,cause
5485,stir ingredients together.,cut into pieces.enjoy.,get bowl.,1,cause
5486,combine in bowl.,serve to family or friends.,"get a cake pan, mixing bowl and a whisk.",1,cause
5487,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",taste cake.,get mixing bowl.get cake pan.,1,cause
5488,mix cake mix in mixing bowl.,eat the cake.,get mixing bowl.get cake pan.,1,cause
5489,mix.,eat it.,"get cake pan, utensils, mixer .",1,cause
5490,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,cut into pieces.enjoy.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5491,mix ingredients together in a bowl.,when finished cut and eat.,"get a cake pan, mixing bowl and a whisk.",1,cause
5492,whisk after each addition.stir to combine.,enjoy a slice of cake.enjoy another slice of cake.,"get cake pan, utensils, mixer .",1,cause
5493,combine ingredients according to box directions.,enjoy a slice of cake.enjoy another slice of cake.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",1,cause
5494,mix together.,enjoy a slice of cake.enjoy another slice of cake.,prepare the microwave oven and required utensils.,1,cause
5495,stir ingredients together.,serve to family or friends.,get mixing bowl.get cake pan.,1,cause
5496,set timer.,next get out a big bowl.get a pan.,put the cake pan with the cake mixture in the oven.,1,cause
5497,set timer.,get cake pans.,put dish in oven.,1,cause
5498,set timer on oven.,get mixing bowl.get cake pan.,put cake in.,1,cause
5499,set timer and cook based on recipes instructions.,next get out a big bowl.get a pan.,put pan into oven.,1,cause
5500,set timer.,prepare the microwave oven and required utensils.,put the cake in the oven.,1,cause
5501,set timer and bake for time directed according to pan size.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",put dish in the oven.,1,cause
5502,set timer.,get mixing pan.get mixing tool or spoon or fork.,place in the oven for set amount of time.,1,cause
5503,set timer .,"get a cake pan, mixing bowl and a whisk.",place pan in oven.,1,cause
5504,set timer.,get mixing pan.get mixing tool or spoon or fork.,place pan in oven and bake for 45 minutes.,1,cause
5505,set timer and bake for time directed according to pan size.,get mixing pan.get mixing tool or spoon or fork.,put pan in oven.,1,cause
5506,set timer and cook based on recipes instructions.,prepare the microwave oven and required utensils.,place the tin into the oven to bake.,1,cause
5507,set timer.,gather your cooking materials for baking a cake.,put the cake pan with the cake mixture in the oven.,1,cause
5508,put the cake in the oven.,gather your cooking materials for baking a cake.,set the timer on the oven according to directions on the box.,1,effect
5509,put the cake pan with the cake mixture in the oven.,get bowl.,set timer.,1,effect
5510,put in oven at the designated temperature.,"get a cake pan, mixing bowl and a whisk.",set a timer.,1,effect
5511,put in oven.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",set timer and bake for time directed according to pan size.,1,effect
5512,cover it and put it on a oven plate.put the prepared oven plate inside oven.,get baking pan.get sauce pan.,set timer.,1,effect
5513,put pan in oven.,"get cake pan, utensils, mixer .",set timer.,1,effect
5514,put the cake batter in the oven.,prepare the microwave oven and required utensils.,set timer.,1,effect
5515,put pan into oven.,get bowl.,set timer.,1,effect
5516,put in oven and bake at specified temperature.,prepare the microwave oven and required utensils.,set timer and bake for time directed according to pan size.,1,effect
5517,put the cake pan with the cake mixture in the oven.,next get out a big bowl.get a pan.,set timer.,1,effect
5518,put in oven and bake at specified temperature.,get mixing pan.get mixing tool or spoon or fork.,set timer .,1,effect
5519,put dish in oven.,"get a cake pan, mixing bowl and a whisk.",set timer .,1,effect
5520,bake cake .,gather your cooking materials for baking a cake.,place pan in oven and bake for 45 minutes.,1,cause
5521,wait for cake to bake.,gather your cooking materials for baking a cake.,put pan into oven.,1,cause
5522,bake in oven according to time on instructions.,get baking pan.get sauce pan.,put pan in oven.,1,cause
5523,wait for cake to bake.,next get out a big bowl.get a pan.,place pan in overn.,1,cause
5524,bake.,prepare the microwave oven and required utensils.,place pan with cake mix into oven for allotted time.,1,cause
5525,bake for as long as box says.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",put pan in oven.,1,cause
5526,wait for 45 minutes.,get mixing bowl.get cake pan.,place pan with cake mix into oven for allotted time.,1,cause
5527,bake.,"get cake pan, utensils, mixer .",put pan in oven.,1,cause
5528,bake.,get mixing pan.get mixing tool or spoon or fork.,put the pan in the oven.,1,cause
5529,wait for the timer to go off.,get mixing pan.get mixing tool or spoon or fork.,place pan in overn.,1,cause
5530,bake cake for required time.,prepare the microwave oven and required utensils.,put the cake in the oven.,1,cause
5531,bake for about 40 min and test with a skewer.,get baking pan.get sauce pan.,put pan in oven.,1,cause
5532,put pan in oven.,bake for approx. 30 minutes.,get bowl.,0,effect
5533,put the cake in the oven.,bake the cake.,get cake pans.,0,effect
5534,cover it and put it on a oven plate.put the prepared oven plate inside oven.,bake in the oven for 14 minutes.,get bowls.,0,effect
5535,put pan into oven.,wait for cake to bake.,prepare the microwave oven and required utensils.,0,effect
5536,place pan with cake mix into oven for allotted time.,bake in the oven for 14 minutes.,get mixing pan.get mixing tool or spoon or fork.,0,effect
5537,put the pan in the oven and bake the cake according to the recipe.,bake in oven according to time on instructions.,gather your cooking materials for baking a cake.,0,effect
5538,put the pan in the oven and bake the cake according to the recipe.,bake for 1 hour.,"get cake pan, utensils, mixer .",0,effect
5539,place pan into oven.,wait until cake is baked.,gather your cooking materials for baking a cake.,0,effect
5540,put into oven.,bake 35 minutes or until toothpick inserted comes out dry.,get baking pan.get sauce pan.,0,effect
5541,put cake in.,bake 35 minutes or until toothpick inserted comes out dry.,get mixing pan.get mixing tool or spoon or fork.,0,effect
5542,put the cake in the oven.,bake for allotted time.,get mixing pan.get mixing tool or spoon or fork.,0,effect
5543,put pan into oven.,wait for appropriate time.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",0,effect
5544,return to oven.,next get out a big bowl.get a pan.,place in oven.,1,cause
5545,return to oven.,"get a cake pan, mixing bowl and a whisk.",place pan into oven.,1,cause
5546,return to oven.,prepare the microwave oven and required utensils.,put in oven and bake at specified temperature.,1,cause
5547,return to oven.,prepare the microwave oven and required utensils.,put pan in oven.,1,cause
5548,return to oven.,get mixing pan.get mixing tool or spoon or fork.,put pan into oven.,1,cause
5549,return to oven.,get bowl.,put the cake pan with the cake mixture in the oven.,1,cause
5550,return to oven.,get mixing pan.get mixing tool or spoon or fork.,put dish in the oven.,1,cause
5551,return to oven.,get mixing bowl.get cake pan.,put pan in oven.,1,cause
5552,return to oven.,get bowls.,put pan into oven.,1,cause
5553,return to oven.,get mixing pan.get mixing tool or spoon or fork.,put pan in oven.,1,cause
5554,return to oven.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",put into oven.,1,cause
5555,return to oven.,"get cake pan, utensils, mixer .",place pan with cake mix into oven for allotted time.,1,cause
5556,place pan with cake mix into oven for allotted time.,return to oven.,get cake pans.,0,effect
5557,put the cake pan with the cake mixture in the oven.,return to oven.,get bowls.,0,effect
5558,place in oven.,return to oven.,prepare the microwave oven and required utensils.,0,effect
5559,place pan into oven when preheated. .,return to oven.,get bowl.,0,effect
5560,put the cake in the oven.,return to oven.,"get a cake pan, mixing bowl and a whisk.",0,effect
5561,place pan with cake mix into oven for allotted time.,return to oven.,get bowl.,0,effect
5562,put pan in oven.,return to oven.,get mixing bowl.get cake pan.,0,effect
5563,put cake in oven.,return to oven.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",0,effect
5564,put dish in oven.,return to oven.,gather your cooking materials for baking a cake.,0,effect
5565,put pan into oven.,return to oven.,prepare the microwave oven and required utensils.,0,effect
5566,place in oven.,return to oven.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",0,effect
5567,put into oven.,return to oven.,get bowl.,0,effect
5568,turn off the oven.,"get a cake pan, mixing bowl and a whisk.",place pan into oven when preheated. .,1,cause
5569,turn off the oven.,get baking pan.get sauce pan.,place in oven.,1,cause
5570,turn off oven.,get bowl.,put in oven and bake at specified temperature.,1,cause
5571,turn off the oven.,gather your cooking materials for baking a cake.,put the pan in the oven and bake the cake according to the recipe.,1,cause
5572,turn oven off.,"get a cake pan, mixing bowl and a whisk.",cover it and put it on a oven plate.put the prepared oven plate inside oven.,1,cause
5573,turn off oven.,get baking pan.get sauce pan.,put in oven at the designated temperature.,1,cause
